IHITEM_ItemNumber,IHTRNT_TransactionType,IHTRN_TransactionNumber,IHVNDR_VendorID,IHCUST_CustomerID,IHTRYY_TransactionYear,IHTRMM_TransactionMonth,IHTRDD_TransactionDay,IHTQTY_QuantityTransacted
51831,IN,968449,0,901,25,2,28,-21.000
51831,IN,968449,0,901,25,2,28,-16.750
51831,IA,38234,0,0,25,2,28,-25.750
51831,IA,38234,0,0,25,2,28,16.750
51831,IA,38234,0,0,25,2,28,9.000
51834,IN,966887,0,189,25,2,7,-10.000
51841,IN,967490,0,725,25,2,11,-1.417
51842,IA,36887,0,0,25,2,3,-24.917
51842,IA,36887,0,0,25,2,3,10.084
51842,IA,36887,0,0,25,2,3,14.833
51842,IN,966819,0,725,25,2,4,-10.084
51843,IN,967482,0,773,25,2,11,-5.583
51843,IN,967482,0,773,25,2,11,-8.917
51843,IA,37345,0,0,25,2,11,-16.417
51843,IA,37345,0,0,25,2,11,8.917
51843,IA,37345,0,0,25,2,11,7.500
51843,IN,967623,0,379,25,2,18,-7.500
51844,IN,967608,0,333,25,2,13,-11.834
51844,IA,37452,0,0,25,2,13,-18.167
51844,IA,37452,0,0,25,2,13,11.834
51844,IA,37452,0,0,25,2,13,6.333
51845,IN,967881,0,195,25,2,20,-5.583
51846,IA,36944,0,0,25,2,4,-27.667
51846,IA,36944,0,0,25,2,4,18.167
51846,IA,36944,0,0,25,2,4,9.500
51846,IN,967139,0,636,25,2,5,-27.167
51846,IN,967139,0,636,25,2,5,-54.500
51846,IN,967139,0,636,25,2,5,-109.335
51846,IN,967139,0,636,25,2,5,-27.583
51846,IN,967139,0,636,25,2,5,-14.417
51846,IN,967139,0,636,25,2,5,-83.000
51846,IN,967139,0,636,25,2,5,-18.167
51846,IN,967141,0,636,25,2,5,-165.999
51846,IN,967141,0,636,25,2,5,-82.000
51846,IN,967141,0,636,25,2,5,-27.166
51846,IN,967141,0,636,25,2,5,-27.250
51846,IN,967141,0,636,25,2,5,-82.750
51846,IN,967141,0,636,25,2,5,-27.583
51846,IN,967141,0,636,25,2,5,-27.917
51846,IN,967141,0,636,25,2,5,-4.500
51846,IA,37391,0,0,25,2,11,-27.583
51846,IA,37391,0,0,25,2,11,10.666
51846,IA,37391,0,0,25,2,11,16.917
51846,IA,37392,0,0,25,2,11,-27.250
51846,IA,37392,0,0,25,2,11,20.083
51846,IA,37392,0,0,25,2,11,7.167
51846,IA,37396,0,0,25,2,11,-0.003
51846,IN,967529,0,636,25,2,12,-27.333
51846,IN,967529,0,636,25,2,12,-10.666
51846,IN,967530,0,636,25,2,12,-7.167
51846,IN,967530,0,636,25,2,12,-16.917
51846,IN,967530,0,636,25,2,12,-27.333
51846,IA,37970,0,0,25,2,24,-14.167
51846,IA,37970,0,0,25,2,24,10.167
51846,IA,37970,0,0,25,2,24,4.000
51846,IN,967915,0,753,25,2,26,-10.167
51846,IN,966093,0,907,25,2,28,0.000
51848,IA,36975,0,0,25,2,4,-2.000
51848,IA,36975,0,0,25,2,4,1.333
51848,IA,36975,0,0,25,2,4,0.667
51848,IN,967022,0,102,25,2,4,-1.333
51848,IA,36971,0,0,25,2,4,-7.583
51848,IA,36971,0,0,25,2,4,2.166
51848,IA,36971,0,0,25,2,4,5.417
51848,IN,967024,0,918,25,2,4,-2.166
51848,IA,37230,0,0,25,2,7,-12.333
51848,IA,37230,0,0,25,2,7,5.333
51848,IA,37230,0,0,25,2,7,7.000
51848,IA,37519,0,0,25,2,13,-17.750
51848,IA,37519,0,0,25,2,13,4.750
51848,IA,37519,0,0,25,2,13,13.000
51848,IA,37521,0,0,25,2,13,-13.000
51848,IA,37521,0,0,25,2,13,3.917
51848,IA,37521,0,0,25,2,13,9.083
51848,IN,967675,0,557,25,2,13,-3.917
51848,IN,967674,0,557,25,2,13,-4.750
51848,IN,967384,0,195,25,2,14,-5.333
51848,IN,967721,0,286,25,2,14,-0.583
51848,IA,37737,0,0,25,2,19,-14.167
51848,IA,37737,0,0,25,2,19,1.334
51848,IA,37737,0,0,25,2,19,12.833
51848,IN,967821,0,102,25,2,19,-5.417
51848,IN,967821,0,102,25,2,19,-1.334
51851,IA,38132,0,0,25,2,26,-14.583
51851,IA,38132,0,0,25,2,26,0.833
51851,IA,38132,0,0,25,2,26,13.750
51851,IN,968007,0,615,25,2,26,-0.833
51853,IN,965877,0,539,25,2,6,-9.250
51853,PO,518241,130,0,25,2,19,15.417
51853,PO,518241,130,0,25,2,19,21.583
51853,IA,37789,130,0,25,2,20,0.000
51853,IA,38098,0,0,25,2,26,-4.750
51853,IA,38098,0,0,25,2,26,2.750
51853,IA,38098,0,0,25,2,26,2.000
51854,IN,966171,0,227,25,2,3,-3.000
51854,IN,966173,0,227,25,2,3,-1.917
51857,IN,966731,0,189,25,2,12,-10.667
51857,IN,966731,0,189,25,2,12,-10.167
51864,IA,38156,0,0,25,2,26,-2.333
51864,IA,38156,0,0,25,2,26,0.833
51864,IA,38156,0,0,25,2,26,1.500
51872,IA,37377,0,0,25,2,11,-15.333
51872,IA,37377,0,0,25,2,11,13.750
51872,IA,37377,0,0,25,2,11,1.583
51872,IN,967485,0,508,25,2,19,-13.750
51887,IN,967201,0,966,25,2,5,-1.084
51887,IN,967191,0,966,25,2,5,-4.334
51887,IA,37055,0,0,25,2,5,-18.083
51887,IA,37055,0,0,25,2,5,2.250
51887,IA,37055,0,0,25,2,5,15.833
51887,IA,37053,0,0,25,2,5,-19.167
51887,IA,37053,0,0,25,2,5,1.084
51887,IA,37053,0,0,25,2,5,18.083
51887,IA,37024,0,0,25,2,5,-27.667
51887,IA,37024,0,0,25,2,5,4.334
51887,IA,37024,0,0,25,2,5,23.333
51887,IN,967237,0,406,25,2,6,-3.583
51887,IA,37148,0,0,25,2,6,-23.333
51887,IA,37148,0,0,25,2,6,3.583
51887,IA,37148,0,0,25,2,6,19.750
51887,IA,37643,0,0,25,2,17,-15.833
51887,IA,37643,0,0,25,2,17,2.000
51887,IA,37643,0,0,25,2,17,13.833
51887,IN,967796,0,753,25,2,19,-2.000
51887,IN,967189,0,381,25,2,19,-2.250
51887,IA,37892,0,0,25,2,21,-13.833
51887,IA,37892,0,0,25,2,21,2.250
51887,IA,37892,0,0,25,2,21,11.583
51887,IA,38170,0,0,25,2,27,-11.583
51887,IA,38170,0,0,25,2,27,3.500
51887,IA,38170,0,0,25,2,27,8.083
51888,IA,37933,0,0,25,2,24,-7.417
51888,IA,37933,0,0,25,2,24,4.584
51888,IA,37927,0,0,25,2,24,-13.083
51888,IA,37927,0,0,25,2,24,5.666
51888,IA,37927,0,0,25,2,24,7.417
51891,IN,967334,0,557,25,2,7,-11.333
51891,IN,967334,0,557,25,2,7,-5.917
51891,IA,37457,0,0,25,2,13,-18.083
51891,IA,37457,0,0,25,2,13,16.000
51891,IA,37457,0,0,25,2,13,2.083
51891,IA,37458,0,0,25,2,13,-5.167
51891,IA,37458,0,0,25,2,13,4.000
51891,IA,37458,0,0,25,2,13,1.167
51891,IN,967598,0,557,25,2,14,-16.000
51891,IN,967597,0,557,25,2,14,-4.000
51891,IA,38207,0,0,25,2,27,-35.667
51891,IA,38207,0,0,25,2,27,35.667
51891,IA,38207,0,0,25,2,27,-54.250
51891,IA,38207,0,0,25,2,27,54.250
51891,IA,38207,0,0,25,2,27,-90.833
51891,IA,38207,0,0,25,2,27,90.833
51904,IN,966511,0,1029,25,2,3,-26.833
51904,IA,38119,0,0,25,2,26,-19.667
51904,IA,38119,0,0,25,2,26,13.417
51904,IA,38119,0,0,25,2,26,6.250
51917,IA,37236,0,0,25,2,7,-13.417
51917,IA,37236,0,0,25,2,7,0.834
51917,IA,37236,0,0,25,2,7,12.583
51917,IN,967356,0,381,25,2,10,-0.834
51919,IN,967255,0,723,25,2,14,-3.250
51919,IN,967905,0,227,25,2,28,-4.833
51920,IN,967159,0,1219,25,2,4,-2.083
51923,IA,37965,0,0,25,2,24,-11.333
51923,IA,37965,0,0,25,2,24,2.000
51923,IA,37965,0,0,25,2,24,9.333
51923,IA,37966,0,0,25,2,24,-9.333
51923,IA,37966,0,0,25,2,24,1.750
51923,IA,37966,0,0,25,2,24,7.583
51923,IN,968120,0,753,25,2,25,-2.000
51923,IN,968121,0,753,25,2,25,-1.750
51929,IN,966427,0,131,25,2,13,-2.917
51929,IN,966424,0,131,25,2,14,-2.500
51930,IN,966836,0,381,25,2,5,-0.500
51930,IA,37093,0,0,25,2,6,-2.417
51930,IA,37093,0,0,25,2,6,0.917
51930,IA,37093,0,0,25,2,6,1.500
51930,IN,967243,0,1226,25,2,6,-0.917
51930,IN,966588,0,907,25,2,7,-5.583
51930,IN,966592,0,907,25,2,7,-4.083
51940,IA,37792,0,0,25,2,20,-5.417
51940,IA,37792,0,0,25,2,20,3.833
51940,IA,37792,0,0,25,2,20,1.584
51947,IN,967259,0,648,25,2,7,-4.833
51947,IN,967259,0,648,25,2,7,-23.333
51947,IN,967336,0,471,25,2,7,-9.917
51947,IA,37818,0,0,25,2,20,-13.167
51947,IA,37818,0,0,25,2,20,8.167
51947,IA,37818,0,0,25,2,20,5.000
51947,IN,967979,0,333,25,2,20,-8.167
51949,IA,37085,0,0,25,2,6,-6.917
51949,IA,37085,0,0,25,2,6,5.334
51949,IA,37085,0,0,25,2,6,1.583
51949,IN,967154,0,286,25,2,20,-5.334
51949,IN,967154,0,286,25,2,20,-7.250
51951,IA,37786,0,0,25,2,19,-9.917
51951,IA,37786,0,0,25,2,19,1.084
51951,IA,37786,0,0,25,2,19,8.833
51959,IA,37175,0,0,25,2,7,-4.250
51959,IA,37175,0,0,25,2,7,0.667
51959,IA,37175,0,0,25,2,7,3.583
51959,IN,967359,0,235,25,2,13,-0.667
51959,IN,968430,0,1064,25,2,28,-2.583
51959,IA,38239,0,0,25,2,28,-3.583
51959,IA,38239,0,0,25,2,28,2.583
51959,IA,38239,0,0,25,2,28,1.000
51966,IA,37542,0,0,25,2,13,-3.917
51966,IA,37542,0,0,25,2,13,2.750
51966,IA,37542,0,0,25,2,13,1.167
51966,IN,967682,0,227,25,2,28,-2.750
51974,IN,966941,0,797,25,2,3,-19.667
51974,IN,966941,0,797,25,2,3,-21.583
51974,IN,967819,0,828,25,2,18,-6.417
51974,IA,37676,0,0,25,2,18,-22.250
51974,IA,37676,0,0,25,2,18,6.417
51974,IA,37676,0,0,25,2,18,15.833
51974,IN,968160,0,493,25,2,24,-24.417
51977,IA,37173,0,0,25,2,7,-9.667
51977,IA,37173,0,0,25,2,7,6.334
51977,IA,37173,0,0,25,2,7,3.333
51977,IN,967366,0,189,25,2,12,-6.334
51978,IA,38045,0,0,25,2,25,-14.750
51978,IA,38045,0,0,25,2,25,4.500
51978,IA,38045,0,0,25,2,25,10.250
51979,IN,968200,0,887,25,2,24,-0.583
51985,IA,37696,0,0,25,2,18,-23.333
51985,IA,37696,0,0,25,2,18,1.000
51985,IA,37696,0,0,25,2,18,22.333
51985,PO,518669,183,0,25,2,18,46.667
51985,IN,967506,0,189,25,2,18,-1.000
51986,IA,37084,0,0,25,2,6,-4.167
51986,IA,37084,0,0,25,2,6,1.584
51986,IA,37084,0,0,25,2,6,2.583
51986,IN,967549,0,547,25,2,12,-4.834
51986,IA,37417,0,0,25,2,12,-12.917
51986,IA,37417,0,0,25,2,12,4.834
51986,IA,37417,0,0,25,2,12,8.083
51986,IN,967508,0,1110,25,2,12,-2.834
51986,IA,37399,0,0,25,2,12,-4.167
51986,IA,37399,0,0,25,2,12,2.834
51986,IA,37399,0,0,25,2,12,1.333
51986,IN,967285,0,189,25,2,25,-2.167
51986,IN,967285,0,189,25,2,25,-1.584
51996,IN,967199,0,966,25,2,5,-2.250
51996,IA,37045,0,0,25,2,5,-17.083
51996,IA,37045,0,0,25,2,5,2.250
51996,IA,37045,0,0,25,2,5,14.833
51996,IN,966713,0,102,25,2,6,-11.000
51999,IN,966732,0,486,25,2,4,-60.250
51999,IN,966732,0,486,25,2,4,-6.583
51999,IA,36950,0,0,25,2,4,-20.083
51999,IA,36950,0,0,25,2,4,16.750
51999,IA,36950,0,0,25,2,4,3.333
51999,IN,967124,0,381,25,2,6,-16.750
51999,IA,37212,0,0,25,2,7,-20.083
51999,IA,37212,0,0,25,2,7,8.083
51999,IA,37212,0,0,25,2,7,12.000
51999,IA,37210,0,0,25,2,7,-20.083
51999,IA,37210,0,0,25,2,7,7.000
51999,IA,37210,0,0,25,2,7,13.083
51999,IN,967327,0,333,25,2,7,-40.167
51999,IN,967327,0,333,25,2,7,-7.000
51999,IN,967340,0,471,25,2,7,-8.083
51999,IN,967504,0,636,25,2,11,-6.666
51999,IA,37343,0,0,25,2,11,-20.583
51999,IA,37343,0,0,25,2,11,6.666
51999,IA,37343,0,0,25,2,11,13.917
51999,IA,37351,0,0,25,2,11,-13.167
51999,IA,37351,0,0,25,2,11,6.750
51999,IA,37351,0,0,25,2,11,6.417
51999,IN,967503,0,636,25,2,18,-6.750
51999,IA,37840,0,0,25,2,20,-12.000
51999,IA,37840,0,0,25,2,20,8.333
51999,IA,37840,0,0,25,2,20,3.667
52001,IA,37723,0,0,25,2,19,-15.500
52001,IA,37723,0,0,25,2,19,5.583
52001,IA,37723,0,0,25,2,19,9.917
52007,IN,967087,0,907,25,2,27,-6.000
52010,IA,38179,0,0,25,2,27,-20.250
52010,IA,38179,0,0,25,2,27,10.833
52010,IA,38179,0,0,25,2,27,9.417
52013,IN,967411,0,408,25,2,10,-7.167
52013,IN,967411,0,408,25,2,10,-29.000
52015,IN,967531,0,333,25,2,12,-4.000
52015,IN,967531,0,333,25,2,12,-8.667
52015,IN,967531,0,333,25,2,12,-4.083
52016,IN,967916,0,501,25,2,19,-21.417
52016,IA,37913,0,0,25,2,21,-4.917
52016,IA,37913,0,0,25,2,21,2.417
52016,IA,37913,0,0,25,2,21,2.500
52016,IN,968119,0,557,25,2,21,-2.417
52016,IA,38059,0,0,25,2,25,-2.500
52016,IA,38059,0,0,25,2,25,0.417
52016,IA,38059,0,0,25,2,25,2.083
52016,IN,968268,0,286,25,2,25,-0.417
52017,IA,37177,0,0,25,2,7,-11.250
52017,IA,37177,0,0,25,2,7,10.167
52017,IA,37177,0,0,25,2,7,1.083
52017,IN,967371,0,753,25,2,13,-10.167
52020,IN,967972,0,591,25,2,20,-21.833
52020,IN,968099,0,333,25,2,24,-4.917
52020,IN,968099,0,333,25,2,24,-4.833
52026,IA,37058,0,0,25,2,5,-32.833
52026,IA,37058,0,0,25,2,5,16.083
52026,IA,37058,0,0,25,2,5,16.750
52026,IN,967213,0,189,25,2,18,-16.083
52026,IN,967421,0,189,25,2,25,-98.500
52028,IA,36945,0,0,25,2,4,-2.583
52028,IA,36945,0,0,25,2,4,0.500
52028,IA,36945,0,0,25,2,4,2.083
52028,IN,967108,0,1008,25,2,4,-0.500
52030,IA,36853,0,0,25,2,3,-23.167
52030,IA,36853,0,0,25,2,3,15.167
52030,IA,36853,0,0,25,2,3,8.000
52030,IN,967027,0,725,25,2,3,-15.167
52030,IA,37487,0,0,25,2,13,-57.333
52030,IA,37487,0,0,25,2,13,-86.250
52030,IA,37487,0,0,25,2,13,61.250
52030,IA,37487,0,0,25,2,13,82.333
52030,IA,37472,0,0,25,2,13,-28.333
52030,IA,37472,0,0,25,2,13,11.917
52030,IA,37472,0,0,25,2,13,16.416
52030,IA,37472,0,0,25,2,13,-28.500
52030,IA,37472,0,0,25,2,13,12.083
52030,IA,37472,0,0,25,2,13,16.417
52030,IA,37472,0,0,25,2,13,-28.583
52030,IA,37472,0,0,25,2,13,12.167
52030,IA,37472,0,0,25,2,13,16.416
52030,IA,37463,0,0,25,2,13,-23.083
52030,IA,37463,0,0,25,2,13,6.667
52030,IA,37463,0,0,25,2,13,16.416
52030,IA,37463,0,0,25,2,13,-23.166
52030,IA,37463,0,0,25,2,13,6.750
52030,IA,37463,0,0,25,2,13,16.416
52030,IA,37463,0,0,25,2,13,-22.917
52030,IA,37463,0,0,25,2,13,6.500
52030,IA,37463,0,0,25,2,13,16.417
52030,IA,37465,0,0,25,2,13,-27.917
52030,IA,37465,0,0,25,2,13,-56.000
52030,IA,37465,0,0,25,2,13,11.583
52030,IA,37465,0,0,25,2,13,23.000
52030,IA,37465,0,0,25,2,13,49.334
52030,IA,37513,0,0,25,2,13,-0.001
52030,IA,37514,0,0,25,2,13,-29.167
52030,IA,37514,0,0,25,2,13,12.750
52030,IA,37514,0,0,25,2,13,16.417
52030,IA,37514,0,0,25,2,13,-29.250
52030,IA,37514,0,0,25,2,13,12.833
52030,IA,37514,0,0,25,2,13,16.417
52030,IA,37514,0,0,25,2,13,-29.417
52030,IA,37514,0,0,25,2,13,13.000
52030,IA,37514,0,0,25,2,13,16.417
52030,IA,37504,0,0,25,2,13,-28.833
52030,IA,37504,0,0,25,2,13,12.333
52030,IA,37504,0,0,25,2,13,16.500
52030,IA,37504,0,0,25,2,13,-29.000
52030,IA,37504,0,0,25,2,13,12.583
52030,IA,37504,0,0,25,2,13,16.417
52030,IA,37504,0,0,25,2,13,-29.083
52030,IA,37504,0,0,25,2,13,12.667
52030,IA,37504,0,0,25,2,13,16.416
52030,IN,967390,0,1417,25,2,19,-16.416
52030,IN,967390,0,1417,25,2,19,-16.416
52030,IN,967390,0,1417,25,2,19,-16.417
52030,IN,967390,0,1417,25,2,19,-16.416
52030,IN,967390,0,1417,25,2,19,-16.417
52030,IN,967390,0,1417,25,2,19,-16.416
52030,IN,967390,0,1417,25,2,19,-16.417
52030,IN,967390,0,1417,25,2,19,-16.416
52030,IN,967390,0,1417,25,2,19,-16.500
52030,IN,967390,0,1417,25,2,19,-16.417
52030,IN,967390,0,1417,25,2,19,-16.417
52030,IN,967390,0,1417,25,2,19,-16.417
52030,IN,967390,0,1417,25,2,19,-49.334
52030,IN,967390,0,1417,25,2,19,-82.333
52031,IN,968287,0,1403,25,2,26,-3.250
52031,IN,968287,0,1403,25,2,26,-3.750
52031,IN,968500,0,1211,25,2,28,-58.000
52034,IN,967224,0,557,25,2,5,-5.333
52034,IN,967224,0,557,25,2,5,-6.917
52034,IA,37019,0,0,25,2,5,-8.750
52034,IA,37019,0,0,25,2,5,6.917
52034,IA,37019,0,0,25,2,5,1.833
52036,IA,37682,0,0,25,2,18,-29.917
52036,IA,37682,0,0,25,2,18,4.334
52036,IA,37682,0,0,25,2,18,25.583
52036,IA,37841,0,0,25,2,20,-28.833
52036,IA,37841,0,0,25,2,20,7.750
52036,IA,37841,0,0,25,2,20,21.083
52036,IN,967798,0,1268,25,2,25,-29.833
52036,IN,967798,0,1268,25,2,25,-4.334
52036,IN,968033,0,636,25,2,28,-29.333
52036,IN,968033,0,636,25,2,28,-7.750
52039,IN,967045,0,1226,25,2,3,-15.500
52039,IA,36862,0,0,25,2,3,-26.417
52039,IA,36862,0,0,25,2,3,15.500
52039,IA,36862,0,0,25,2,3,10.917
52039,IN,967152,0,901,25,2,4,-3.167
52039,IA,36969,0,0,25,2,4,-10.917
52039,IA,36969,0,0,25,2,4,3.167
52039,IA,36969,0,0,25,2,4,7.750
52039,IA,38088,0,0,25,2,26,-7.750
52039,IA,38088,0,0,25,2,26,2.083
52039,IA,38088,0,0,25,2,26,5.667
52039,IN,968284,0,1268,25,2,26,-2.083
52040,IA,36992,0,0,25,2,4,-28.084
52040,IA,36992,0,0,25,2,4,21.667
52040,IA,36992,0,0,25,2,4,6.417
52040,IN,967165,0,901,25,2,5,-21.417
52040,IN,967165,0,901,25,2,5,-21.667
52041,IN,965560,0,907,25,2,7,-3.667
52042,IN,968333,0,1006,25,2,26,-0.584
52042,IA,38133,0,0,25,2,26,-17.667
52042,IA,38133,0,0,25,2,26,0.584
52042,IA,38133,0,0,25,2,26,17.083
52043,IN,967476,0,508,25,2,12,-4.417
52044,IN,968138,0,1076,25,2,25,-3.333
52047,IN,966858,0,189,25,2,4,-2.083
52047,IA,36983,0,0,25,2,4,-14.833
52047,IA,36983,0,0,25,2,4,2.083
52047,IA,36983,0,0,25,2,4,12.750
52048,IN,967707,0,102,25,2,17,-8.083
52048,IN,967707,0,102,25,2,17,-4.083
52048,IA,37627,0,0,25,2,17,-11.000
52048,IA,37627,0,0,25,2,17,8.083
52048,IA,37627,0,0,25,2,17,2.917
52048,IA,37629,0,0,25,2,17,-11.000
52048,IA,37629,0,0,25,2,17,4.083
52048,IA,37629,0,0,25,2,17,6.917
52049,IN,966418,0,1133,25,2,3,-2.500
52049,IA,37326,0,0,25,2,10,-11.000
52049,IA,37326,0,0,25,2,10,2.667
52049,IA,37326,0,0,25,2,10,8.333
52049,IN,967441,0,981,25,2,11,-2.667
52049,IA,37838,0,0,25,2,20,-8.333
52049,IA,37838,0,0,25,2,20,2.666
52049,IA,37838,0,0,25,2,20,5.667
52049,IN,968045,0,981,25,2,20,-2.666
52050,PO,517857,538,0,25,2,6,25.333
52050,PO,517857,538,0,25,2,6,25.667
52050,PO,517857,538,0,25,2,6,25.917
52050,PO,517857,538,0,25,2,6,50.000
52050,PO,517857,538,0,25,2,6,51.000
52050,PO,517857,538,0,25,2,6,26.000
52050,PO,517857,538,0,25,2,6,49.667
52050,PO,517857,538,0,25,2,6,25.750
52050,PO,517857,538,0,25,2,6,24.917
52050,IA,37192,538,0,25,2,7,0.000
52050,IA,37319,0,0,25,2,10,-20.333
52050,IA,37319,0,0,25,2,10,1.416
52050,IA,37319,0,0,25,2,10,18.917
52050,IN,967442,0,981,25,2,11,-1.416
52050,IA,38121,0,0,25,2,26,-25.167
52050,IA,38121,0,0,25,2,26,3.167
52050,IA,38121,0,0,25,2,26,22.000
52050,IA,38196,0,0,25,2,27,-18.917
52050,IA,38196,0,0,25,2,27,1.250
52050,IA,38196,0,0,25,2,27,17.667
52050,IN,968223,0,189,25,2,27,-1.250
52050,IN,968207,0,565,25,2,27,-26.750
52050,IN,968207,0,565,25,2,27,-26.584
52050,IN,968207,0,565,25,2,27,-26.666
52050,IN,968207,0,565,25,2,27,-3.167
52054,IN,965735,0,157,25,2,25,-10.583
52054,IA,38000,0,0,25,2,25,-27.833
52054,IA,38000,0,0,25,2,25,10.583
52054,IA,38000,0,0,25,2,25,17.250
52058,IA,37404,0,0,25,2,12,-6.500
52058,IA,37404,0,0,25,2,12,0.500
52058,IA,37404,0,0,25,2,12,6.000
52058,IN,967513,0,189,25,2,14,-0.500
52059,IA,37967,0,0,25,2,24,-28.833
52059,IA,37967,0,0,25,2,24,0.666
52059,IA,37967,0,0,25,2,24,28.167
52059,IN,961296,0,907,25,2,24,-0.666
52061,IN,967588,0,1006,25,2,12,-5.333
52062,IA,37679,0,0,25,2,18,-14.083
52062,IA,37679,0,0,25,2,18,5.500
52062,IA,37679,0,0,25,2,18,8.583
52062,IN,967849,0,636,25,2,18,-21.083
52062,IN,967849,0,636,25,2,18,-19.583
52062,IN,967849,0,636,25,2,18,-16.250
52062,IN,967849,0,636,25,2,18,-16.083
52062,IN,967849,0,636,25,2,18,-5.500
52064,IN,967122,0,557,25,2,4,-5.000
52064,IA,36941,0,0,25,2,4,-14.083
52064,IA,36941,0,0,25,2,4,5.000
52064,IA,36941,0,0,25,2,4,9.083
52064,IA,37493,0,0,25,2,13,-29.917
52064,IA,37493,0,0,25,2,13,6.917
52064,IA,37493,0,0,25,2,13,23.000
52064,IA,37494,0,0,25,2,13,-23.000
52064,IA,37494,0,0,25,2,13,3.667
52064,IA,37494,0,0,25,2,13,19.333
52064,IN,967511,0,189,25,2,14,-6.917
52064,IN,967512,0,189,25,2,14,-3.667
52064,IA,38057,0,0,25,2,25,-4.917
52064,IA,38057,0,0,25,2,25,0.500
52064,IA,38057,0,0,25,2,25,4.417
52064,IA,38134,0,0,25,2,26,-9.083
52064,IA,38134,0,0,25,2,26,7.250
52064,IA,38134,0,0,25,2,26,1.833
52064,IN,968337,0,557,25,2,26,-7.250
52064,IN,968218,0,286,25,2,26,-0.500
52064,IA,38209,0,0,25,2,27,-27.250
52064,IA,38209,0,0,25,2,27,6.917
52064,IA,38209,0,0,25,2,27,20.333
52064,IN,968392,0,725,25,2,27,-6.917
52066,IN,967367,0,189,25,2,7,-4.250
52066,IA,37222,0,0,25,2,7,-11.750
52066,IA,37222,0,0,25,2,7,4.250
52066,IA,37222,0,0,25,2,7,7.500
52066,IN,968211,0,286,25,2,26,-9.167
52066,IA,38114,0,0,25,2,26,-25.917
52066,IA,38114,0,0,25,2,26,9.167
52066,IA,38114,0,0,25,2,26,16.750
52067,IN,967475,0,557,25,2,10,-4.750
52067,IA,37328,0,0,25,2,10,-9.750
52067,IA,37328,0,0,25,2,10,4.750
52067,IA,37328,0,0,25,2,10,5.000
52084,IA,37580,0,0,25,2,14,-2.583
52084,IA,37580,0,0,25,2,14,0.416
52084,IA,37580,0,0,25,2,14,2.167
52084,IN,967756,0,557,25,2,14,-0.416
52084,IN,967758,0,557,25,2,14,-2.167
52088,IN,968046,0,130,25,2,21,-84.250
52095,IA,37196,0,0,25,2,7,-15.000
52095,IA,37196,0,0,25,2,7,1.083
52095,IA,37196,0,0,25,2,7,13.917
52095,IN,967353,0,467,25,2,7,-1.083
52095,IN,967696,0,490,25,2,14,-13.917
52098,IA,37731,0,0,25,2,19,-5.417
52098,IA,37731,0,0,25,2,19,2.084
52098,IA,37731,0,0,25,2,19,3.333
52098,IA,37830,0,0,25,2,20,-2.084
52098,IN,967913,0,235,25,2,20,0.000
52103,IA,38116,0,0,25,2,26,-14.750
52103,IA,38116,0,0,25,2,26,1.083
52103,IA,38116,0,0,25,2,26,12.667
52103,IN,968217,0,286,25,2,26,-1.083
52105,PO,518673,792,0,25,2,18,15.167
52105,PO,518673,792,0,25,2,18,14.917
52105,PO,518673,792,0,25,2,18,19.667
52105,PO,518673,792,0,25,2,18,19.833
52105,IA,37720,792,0,25,2,19,0.000
52111,IA,37515,0,0,25,2,13,-26.417
52111,IA,37515,0,0,25,2,13,17.250
52111,IA,37515,0,0,25,2,13,9.167
52111,IN,967663,0,1006,25,2,13,-26.333
52111,IN,967663,0,1006,25,2,13,-17.250
52113,IA,37250,0,0,25,2,7,-9.166
52113,IA,37250,0,0,25,2,7,5.749
52113,IA,37250,0,0,25,2,7,3.417
52113,IN,967388,0,102,25,2,7,-5.749
52114,IA,38195,0,0,25,2,27,-12.833
52114,IA,38195,0,0,25,2,27,1.250
52114,IA,38195,0,0,25,2,27,11.583
52114,IN,968226,0,189,25,2,27,-1.250
52115,IN,967233,0,1113,25,2,7,-25.083
52115,IN,967233,0,1113,25,2,7,-27.333
52115,IN,967233,0,1113,25,2,7,-26.750
52115,IN,967233,0,1113,25,2,7,-13.583
52115,IA,37257,0,0,25,2,7,-0.001
52115,IA,37214,0,0,25,2,7,-27.333
52115,IA,37214,0,0,25,2,7,13.583
52115,IA,37214,0,0,25,2,7,13.750
52115,IN,967822,0,1006,25,2,17,-7.833
52115,IN,967822,0,1006,25,2,17,-20.750
52115,IA,37657,0,0,25,2,17,-24.833
52115,IA,37657,0,0,25,2,17,20.750
52115,IA,37657,0,0,25,2,17,4.083
52115,IA,37680,0,0,25,2,18,-25.000
52115,IA,37680,0,0,25,2,18,10.917
52115,IA,37680,0,0,25,2,18,14.083
52115,IN,967703,0,1113,25,2,18,-25.084
52115,IN,967703,0,1113,25,2,18,-25.500
52115,IN,967703,0,1113,25,2,18,-10.917
52116,IA,37157,0,0,25,2,6,-3.583
52116,IA,37157,0,0,25,2,6,1.000
52116,IA,37157,0,0,25,2,6,2.583
52116,IN,967246,0,508,25,2,7,-1.750
52116,IN,967246,0,508,25,2,7,-2.083
52116,IN,967246,0,508,25,2,7,-1.000
52118,IN,966952,0,333,25,2,12,-26.250
52118,IN,966952,0,333,25,2,12,-7.500
52118,IN,967678,0,1006,25,2,13,-7.250
52118,IA,37512,0,0,25,2,13,-7.083
