"LIBRARYNAME","TABLENAME","APPROXIMATEROWCOUNT"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","31"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","19"
"MW4FILE","QDDSSRC","32"
"MW4FILE","QDDSSRC","30"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","34"
"MW4FILE","QDDSSRC","23"
"MW4FILE","QDDSSRC","153"
"MW4FILE","QDDSSRC","33"
"MW4FILE","QDDSSRC","36"
"MW4FILE","QDDSSRC","23"
"MW4FILE","QDDSSRC","29"
"MW4FILE","QDDSSRC","53"
"MW4FILE","QDDSSRC","35"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","29"
"MW4FILE","QDDSSRC","60"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","31"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","28"
"MW4FILE","QDDSSRC","81"
"MW4FILE","QDDSSRC","30"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","19"
"MW4FILE","QDDSSRC","20"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","259"
"MW4FILE","QDDSSRC","19"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","20"
"MW4FILE","QDDSSRC","29"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","20"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","31"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","18"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","53"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","33"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","30"
"MW4FILE","QDDSSRC","36"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","28"
"MW4FILE","QDDSSRC","39"
"MW4FILE","QDDSSRC","29"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","33"
"MW4FILE","QDDSSRC","43"
"MW4FILE","QDDSSRC","40"
"MW4FILE","QDDSSRC","38"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","28"
"MW4FILE","QDDSSRC","34"
"MW4FILE","QDDSSRC","87"
"MW4FILE","QDDSSRC","30"
"MW4FILE","QDDSSRC","31"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","35"
"MW4FILE","QDDSSRC","35"
"MW4FILE","QDDSSRC","35"
"MW4FILE","QDDSSRC","34"
"MW4FILE","QDDSSRC","58"
"MW4FILE","QDDSSRC","41"
"MW4FILE","QDDSSRC","473"
"MW4FILE","QDDSSRC","49"
"MW4FILE","QDDSSRC","48"
"MW4FILE","QDDSSRC","80"
"MW4FILE","QDDSSRC","42"
"MW4FILE","QDDSSRC","39"
"MW4FILE","QDDSSRC","35"
"MW4FILE","QDDSSRC","38"
"MW4FILE","QDDSSRC","31"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","37"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","18"
"MW4FILE","QDDSSRC","33"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","30"
"MW4FILE","QDDSSRC","43"
"MW4FILE","QDDSSRC","50"
"MW4FILE","QDDSSRC","50"
"MW4FILE","QDDSSRC","50"
"MW4FILE","QDDSSRC","34"
"MW4FILE","QDDSSRC","48"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","59"
"MW4FILE","QDDSSRC","35"
"MW4FILE","QDDSSRC","112"
"MW4FILE","QDDSSRC","18"
"MW4FILE","QDDSSRC","38"
"MW4FILE","QDDSSRC","29"
"MW4FILE","QDDSSRC","23"
"MW4FILE","QDDSSRC","31"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","19"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","18"
"MW4FILE","QDDSSRC","18"
"MW4FILE","QDDSSRC","18"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","33"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","19"
"MW4FILE","QDDSSRC","18"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","28"
"MW4FILE","QDDSSRC","20"
"MW4FILE","QDDSSRC","23"
"MW4FILE","QDDSSRC","20"
"MW4FILE","QDDSSRC","23"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","28"
"MW4FILE","QDDSSRC","45"
"MW4FILE","QDDSSRC","45"
"MW4FILE","QDDSSRC","45"
"MW4FILE","QDDSSRC","49"
"MW4FILE","QDDSSRC","49"
"MW4FILE","QDDSSRC","49"
"MW4FILE","QDDSSRC","49"
"MW4FILE","QDDSSRC","49"
"MW4FILE","QDDSSRC","49"
"MW4FILE","QDDSSRC","29"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","32"
"MW4FILE","QDDSSRC","31"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","28"
"MW4FILE","QDDSSRC","44"
"MW4FILE","QDDSSRC","29"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","28"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","31"
"MW4FILE","QDDSSRC","36"
"MW4FILE","QDDSSRC","38"
"MW4FILE","QDDSSRC","38"
"MW4FILE","QDDSSRC","38"
"MW4FILE","QDDSSRC","38"
"MW4FILE","QDDSSRC","152"
"MW4FILE","QDDSSRC","36"
"MW4FILE","QDDSSRC","63"
"MW4FILE","QDDSSRC","236"
"MW4FILE","QDDSSRC","66"
"MW4FILE","QDDSSRC","127"
"MW4FILE","QDDSSRC","58"
"MW4FILE","QDDSSRC","49"
"MW4FILE","QDDSSRC","42"
"MW4FILE","QDDSSRC","66"
"MW4FILE","QDDSSRC","31"
"MW4FILE","QDDSSRC","51"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","40"
"MW4FILE","QDDSSRC","37"
"MW4FILE","QDDSSRC","29"
"MW4FILE","QDDSSRC","33"
"MW4FILE","QDDSSRC","35"
"MW4FILE","QDDSSRC","33"
"MW4FILE","QDDSSRC","37"
"MW4FILE","QDDSSRC","37"
"MW4FILE","QDDSSRC","29"
"MW4FILE","QDDSSRC","30"
"MW4FILE","QDDSSRC","29"
"MW4FILE","QDDSSRC","32"
"MW4FILE","QDDSSRC","32"
"MW4FILE","QDDSSRC","29"
"MW4FILE","QDDSSRC","37"
"MW4FILE","QDDSSRC","36"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","20"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","40"
"MW4FILE","QDDSSRC","56"
"MW4FILE","QDDSSRC","49"
"MW4FILE","QDDSSRC","31"
"MW4FILE","QDDSSRC","31"
"MW4FILE","QDDSSRC","36"
"MW4FILE","QDDSSRC","65"
"MW4FILE","QDDSSRC","56"
"MW4FILE","QDDSSRC","45"
"MW4FILE","QDDSSRC","39"
"MW4FILE","QDDSSRC","45"
"MW4FILE","QDDSSRC","149"
"MW4FILE","QDDSSRC","45"
"MW4FILE","QDDSSRC","57"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","19"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","20"
"MW4FILE","QDDSSRC","19"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","20"
"MW4FILE","QDDSSRC","23"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","23"
"MW4FILE","QDDSSRC","26"
"MW4FILE","QDDSSRC","19"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","20"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","24"
"MW4FILE","QDDSSRC","29"
"MW4FILE","QDDSSRC","19"
"MW4FILE","QDDSSRC","35"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","27"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","28"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","35"
"MW4FILE","QDDSSRC","34"
"MW4FILE","QDDSSRC","25"
"MW4FILE","QDDSSRC","15"
"MW4FILE","QDDSSRC","15"
"MW4FILE","QDDSSRC","16"
"MW4FILE","QDDSSRC","18"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","23"
"MW4FILE","QDDSSRC","23"
"MW4FILE","QDDSSRC","18"
"MW4FILE","QDDSSRC","19"
"MW4FILE","QDDSSRC","22"
"MW4FILE","QDDSSRC","28"
"MW4FILE","QDDSSRC","21"
"MW4FILE","QDDSSRC","20"
"MW4FILE","QDITEMF","0"
"MW4FILE","QDVENDWF","0"
"MW4FILE","QE011YWF","0"
"MW4FILE","QE810WF","0"
"MW4FILE","QE811WF","0"
"MW4FILE","QE815WF","0"
"MW4FILE","QFPO897","0"
"MW4FILE","RACMNT","0"
"MW4FILE","RACNNBR","1"
"MW4FILE","RADSPCDE","0"
"MW4FILE","RAINFO","0"
"MW4FILE","RCKERF","0"
"MW4FILE","RCPTCOST","36249"
"MW4FILE","RCPTHEDI","0"
"MW4FILE","RCPTHIST","15466"
"MW4FILE","REASPRTR","0"
"MW4FILE","REBATE","0"
"MW4FILE","RECONHST","91945"
"MW4FILE","REMOTEOH","1140"
"MW4FILE","RESTOCK","113630"
"MW4FILE","RISKSTAT","9"
"MW4FILE","RMATRX","0"
"MW4FILE","ROLLUPWF","0"
"MW4FILE","ROUTDIST","0"
"MW4FILE","ROUTE","0"
"MW4FILE","RPTOWNER","0"
"MW4FILE","RTVDATEDS","0"
"MW4FILE","SADAILY","0"
"MW4FILE","SAGPADJ","18854"
"MW4FILE","SALESBUD","1302"
"MW4FILE","SALESINV","0"
"MW4FILE","SALESMAN","36"
"MW4FILE","SALESOBJ","10021"
"MW4FILE","SALESRNG","0"
"MW4FILE","SALESTAX","60"
"MW4FILE","SALTAXCONV","0"
"MW4FILE","SAMNSTAT","0"
"MW4FILE","SAMTHLY","312"
"MW4FILE","SA230PF","0"
"MW4FILE","SA705PF","0"
"MW4FILE","SA712CSV","0"
"MW4FILE","SA712PF","0"
"MW4FILE","SA810CSV","0"
"MW4FILE","SA811CSV","0"
"MW4FILE","SA820PF","0"
"MW4FILE","SA832CSV","0"
"MW4FILE","SA864CSV","0"
"MW4FILE","SA868CSV","0"
"MW4FILE","SA868NCSV","0"
"MW4FILE","SA868SCSV","0"
"MW4FILE","SA868SDCSV","0"
"MW4FILE","SA910CSV","0"
"MW4FILE","SCANDEV","0"
"MW4FILE","SCDETAIL","0"
"MW4FILE","SCHDHEAD","0"
"MW4FILE","SCHDSKIP","0"
"MW4FILE","SCHDSUM","0"
"MW4FILE","SCRCSTTBL","0"
"MW4FILE","SCREENHD","0"
"MW4FILE","SCRPOINT","0"
"MW4FILE","SDSDS","0"
"MW4FILE","SFCASTC","0"
"MW4FILE","SFCASTD","0"
"MW4FILE","SFILEDFT","49"
"MW4FILE","SGCREDEN","0"
"MW4FILE","SHAPTITL","0"
"MW4FILE","SHEETANL","19994"
"MW4FILE","SHIFT","0"
"MW4FILE","SHIPADR","3292"
"MW4FILE","SHIPBCKG","2"
"MW4FILE","SHIPDISP","655"
"MW4FILE","SHIPHREA","0"
"MW4FILE","SHIPMAST","150076"
"MW4FILE","SHIPMAWF","0"
"MW4FILE","SHIPMBDS","0"
"MW4FILE","SHIPOEDS","0"
"MW4FILE","SHIPOED2","0"
"MW4FILE","SHIPRMDS","0"
"MW4FILE","SHIPSCHD","0"
"MW4FILE","SHPINST","731"
"MW4FILE","SHPTAGFL","0"
"MW4FILE","SHSUMM","35919"
"MW4FILE","SICODE","427"
"MW4FILE","SIGBPRICE","0"
"MW4FILE","SIGOEOPN","0"
"MW4FILE","SIGOEOPNHS","0"
"MW4FILE","SIGOESTABK","0"
"MW4FILE","SIGOESTAT","0"
"MW4FILE","SIGSHIPTO","0"
"MW4FILE","SIGWOLST","0"
"MW4FILE","SLCALDET","0"
"MW4FILE","SLCALHDR","0"
"MW4FILE","SLMNRCAP","2102"
"MW4FILE","SLMNSUM","2102"
"MW4FILE","SLOCATN","0"
"MW4FILE","SLSASMT","58077"
"MW4FILE","SLSASYT","10704"
"MW4FILE","SLSCAL","0"
"MW4FILE","SLSCLSMT","0"
"MW4FILE","SLSDSCOV","164978"
"MW4FILE","SLSPCNT","0"
"MW4FILE","SLTML","3814"
"MW4FILE","SLTUL","9000"
"MW4FILE","SODEXC","0"
"MW4FILE","SODPROG","0"
"MW4FILE","SORELEAS","0"
"MW4FILE","SPDETAIL","346168"
"MW4FILE","SPECCUST","0"
"MW4FILE","SPHEADER","54377"
"MW4FILE","SPJNTCST","0"
"MW4FILE","SPOTRCK","384352"
"MW4FILE","SPOVCMNT","0"
"MW4FILE","STATEABBR","0"
"MW4FILE","STDETAIL","1"
"MW4FILE","STINVOIC","0"
"MW4FILE","STITEMS","0"
"MW4FILE","STITEMSI","0"
"MW4FILE","STNDSUSP","0"
"MW4FILE","STNDSUWF","0"
"MW4FILE","STNDSUW2","0"
"MW4FILE","STNDWORK","0"
"MW4FILE","STOPNORD","0"
"MW4FILE","STORRATE","0"
"MW4FILE","STPROFIL","0"
"MW4FILE","STRCPTH","0"
"MW4FILE","STRCVDT","0"
"MW4FILE","STRCVHD","0"
"MW4FILE","STRECVR","0"
"MW4FILE","STRECVR","0"
"MW4FILE","STRECVR","1"
"MW4FILE","STRECVR","0"
"MW4FILE","STRECVR","0"
"MW4FILE","STRECVR","0"
"MW4FILE","STRECVR","0"
"MW4FILE","STREQUEST","0"
"MW4FILE","ST891CSV","0"
"MW4FILE","ST892CSV","0"
"MW4FILE","ST892DCSV","0"
"MW4FILE","SUMIN820","0"
"MW4FILE","SUMIN821","0"
"MW4FILE","SUMPO895","0"
"MW4FILE","SURFCOND","11"
"MW4FILE","SVREMON","0"
"MW4FILE","SYSCNSCP","1"
"MW4FILE","SYSCNSCPXX","1"
"MW4FILE","SYSCNSDP","1"
"MW4FILE","SYSCNSDPB4","0"
"MW4FILE","SYSCNSDPOD","1"
"MW4FILE","SYSCNSLM","83"
"MW4FILE","SYSSERIAL","1"
"MW4FILE","TAGBUILD","5498"
"MW4FILE","TAGCMNT","5"
"MW4FILE","TAGCOST","0"
"MW4FILE","TAGDLYLST","0"
"MW4FILE","TAGHEAD","0"
"MW4FILE","TAGHIST","0"
"MW4FILE","TAGLOCMV","507655"
"MW4FILE","TAGSPEC","0"
"MW4FILE","TAGSTATS","0"
"MW4FILE","TAGTRAN","303458"
"MW4FILE","TAGTRCK","0"
"MW4FILE","TAGTYPE","0"
"MW4FILE","TAG001CSV","0"
"MW4FILE","TAG002CSV","0"
"MW4FILE","TAG005CSV","0"
"MW4FILE","TAG010CSV","0"
"MW4FILE","TAG011CSV","0"
"MW4FILE","TAG012CSV","0"
"MW4FILE","TAXCNV","0"
"MW4FILE","TAXCONV","0"
"MW4FILE","TAXCONVL","0"
"MW4FILE","TAXEXMPT","845"
"MW4FILE","TEMPFILE","0"
"MW4FILE","TEMPFILE1","0"
"MW4FILE","TEMPFILE2","0"
"MW4FILE","TEMPFILE3","0"
"MW4FILE","TERMS","154"
"MW4FILE","TERMSUB","0"
"MW4FILE","TERRITOR","0"
"MW4FILE","TESTCMNT","0"
"MW4FILE","TESTERR","0"
"MW4FILE","TESTRPT","0"
"MW4FILE","TLDETAIL","112003"
"MW4FILE","TLEGTOLS","0"
"MW4FILE","TOLMATC","0"
"MW4FILE","TRAFFUSR","0"
"MW4FILE","TRIP","0"
"MW4FILE","TRKOUTQ","90"
"MW4FILE","UDFDATAL","9"
"MW4FILE","UDFDATAT","2"
"MW4FILE","UDFDATAV","2"
"MW4FILE","UFREASON","0"
"MW4FILE","ULDRINFO","0"
"MW4FILE","UPINPF","115"
"MW4FILE","UPLOAD","0"
"MW4FILE","UPLOADA","0"
"MW4FILE","UPLOADB","0"
"MW4FILE","UPLOADBPPF","0"
"MW4FILE","UPLOADPI","521"
"MW4FILE","UPLOADPKPF","0"
"MW4FILE","UPLOADPTPF","0"
"MW4FILE","UPLOADSHPF","0"
"MW4FILE","UPSWORLD","0"
"MW4FILE","USEDBLD","205664"
"MW4FILE","USEDLINE","205784"
"MW4FILE","USEDSEQ","205664"
"MW4FILE","USERINFO","0"
"MW4FILE","USETAX","52"
"MW4FILE","VEHTYPE","0"
"MW4FILE","VEHUNIT","0"
"MW4FILE","VENDCAP","0"
"MW4FILE","VENDCERT","0"
"MW4FILE","VENDCMNT","0"
"MW4FILE","VENDDSNG","1"
"MW4FILE","VENDINST","2"
"MW4FILE","VENDLCMT","0"
"MW4FILE","VENDLEVL","1"
"MW4FILE","VENDMAIL","802"
"MW4FILE","VENDPRFM","814"
"MW4FILE","VENDPSTP","0"
"MW4FILE","VENDQAMA","1"
"MW4FILE","VENDQUAL","323"
"MW4FILE","VENDREBT","0"
"MW4FILE","VENDREJ","0"
"MW4FILE","VENDREMT","730"
"MW4FILE","VENDSHIP","789"
"MW4FILE","VENDSURC","0"
"MW4FILE","VESSEL","0"
"MW4FILE","VMIDATA","0"
"MW4FILE","VMIHIST","0"
"MW4FILE","VMIMAST","0"
"MW4FILE","VMIMASTDI","0"
"MW4FILE","VMIMSTR","0"
"MW4FILE","VMINVXF","0"
"MW4FILE","VNDPRFHS","0"
"MW4FILE","VNDPRFMO","0"
"MW4FILE","VNDQULCM","1"
"MW4FILE","VNDRATE","0"
"MW4FILE","VNDREJHS","0"
"MW4FILE","VNDREJMO","0"
"MW4FILE","VNDREQCM","59"
"MW4FILE","VNDREQHD","304"
"MW4FILE","VPAYMENT","0"
"MW4FILE","VTIGR_JDBC","0"
"MW4FILE","VTRAP_RC","0"
"MW4FILE","VTRAP_RC2","0"
"MW4FILE","WARELOCDS","0"
"MW4FILE","WBDETAIL","0"
"MW4FILE","WBLINCMT","0"
"MW4FILE","WBOPNORD","0"
"MW4FILE","WBSEQ","0"
"MW4FILE","WBTOLER","0"
"MW4FILE","WEBCONSUME","0"
"MW4FILE","WEBCUST","4"
"MW4FILE","WEBCUSTDEF","0"
"MW4FILE","WEBCUSTFLG","0"
"MW4FILE","WEBCUSTOPT","0"
"MW4FILE","WEBDISOVR","0"
"MW4FILE","WEBDTCRUMB","0"
"MW4FILE","WEBDTDATA","0"
"MW4FILE","WEBDTDATA2","0"
"MW4FILE","WEBDTREF","0"
"MW4FILE","WEBDTROUTE","0"
"MW4FILE","WEBDTSTOPS","0"
"MW4FILE","WEBIBD","0"
"MW4FILE","WEBIBDAUD","0"
"MW4FILE","WEBIBH","0"
"MW4FILE","WEBIBL","0"
"MW4FILE","WEBIBN","0"
"MW4FILE","WEBIBP","0"
"MW4FILE","WEBIBS","0"
"MW4FILE","WEBITEM","0"
"MW4FILE","WEBMASTER","0"
"MW4FILE","WEBOPTSTR","0"
"MW4FILE","WEBORDOVR","0"
"MW4FILE","WEBPAYAUTH","0"
"MW4FILE","WEBPROCES","0"
"MW4FILE","WEBSTAT","0"
"MW4FILE","WEBUOM","0"
"MW4FILE","WEB906CSV","0"
"MW4FILE","WF_FRTTRM","0"
"MW4FILE","WF_ZONE","0"
"MW4FILE","WFAPAUTOR","0"
"MW4FILE","WFAP1099","0"
"MW4FILE","WFAP801D","0"
"MW4FILE","WFAP821","0"
"MW4FILE","WFAP822","0"
"MW4FILE","WFAP823A","0"
"MW4FILE","WFAP823B","0"
"MW4FILE","WFAP855W","44"
"MW4FILE","WFAP861","0"
"MW4FILE","WFAP868","0"
"MW4FILE","WFAP869","0"
"MW4FILE","WFAP870","0"
"MW4FILE","WFAP872","0"
"MW4FILE","WFAP873","0"
"MW4FILE","WFAP875","0"
"MW4FILE","WFAP878","0"
"MW4FILE","WFAP882","0"
"MW4FILE","WFAP884","0"
"MW4FILE","WFARCUSPK","0"
"MW4FILE","WFARDET","0"
"MW4FILE","WFAR215","0"
"MW4FILE","WFAR215Q","0"
"MW4FILE","WFAR216Q","0"
"MW4FILE","WFAR804","0"
"MW4FILE","WFAR815","0"
"MW4FILE","WFAR815S","0"
"MW4FILE","WFAR815T","0"
"MW4FILE","WFAR820","0"
"MW4FILE","WFAR827","0"
"MW4FILE","WFAR828","0"
"MW4FILE","WFAR836","0"
"MW4FILE","WFAR883","0"
"MW4FILE","WFAR891","0"
"MW4FILE","WFAR940","0"
"MW4FILE","WFASN020","0"
"MW4FILE","WFBC215","0"
"MW4FILE","WFBC420","0"
"MW4FILE","WFBC421","0"
"MW4FILE","WFBC431","0"
"MW4FILE","WFBC431E","0"
"MW4FILE","WFBC440","0"
"MW4FILE","WFBLDMOV","0"
"MW4FILE","WFBL020","0"
"MW4FILE","WFBL900","0"
"MW4FILE","WFCCLSMT","0"
"MW4FILE","WFCM810","0"
"MW4FILE","WFCOMENT","0"
"MW4FILE","WFCOM399","0"
"MW4FILE","WFCOM999","0"
"MW4FILE","WFCRTMOV","0"
"MW4FILE","WFCX801","0"
"MW4FILE","WFDE910","0"
"MW4FILE","WFDSR1","0"
"MW4FILE","WFDSR11","0"
"MW4FILE","WFDSR2","0"
"MW4FILE","WFDSR22","0"
"MW4FILE","WFDSR5","0"
"MW4FILE","WFDSR6","0"
"MW4FILE","WFDW202","0"
"MW4FILE","WFEDI48","0"
"MW4FILE","WFEDI59A","0"
"MW4FILE","WFEDI59B","0"
"MW4FILE","WFED800","0"
"MW4FILE","WFFAXEMAIL","5569"
"MW4FILE","WFFAXUNI","0"
"MW4FILE","WFFT411","0"
"MW4FILE","WFFT412","0"
"MW4FILE","WFGL100","0"
"MW4FILE","WFGL215","0"
"MW4FILE","WFGL835","0"
"MW4FILE","WFGL855","0"
"MW4FILE","WFGL858","0"
"MW4FILE","WFGL860","0"
"MW4FILE","WFGL871","0"
"MW4FILE","WFGL873","0"
"MW4FILE","WFGL875","0"
"MW4FILE","WFGL879","0"
"MW4FILE","WFGL883","0"
"MW4FILE","WFGL885","0"
"MW4FILE","WFGL898","0"
"MW4FILE","WFGL899","0"
"MW4FILE","WFIM461","0"
"MW4FILE","WFIM805","0"
"MW4FILE","WFIM805A","0"
"MW4FILE","WFIM812","0"
"MW4FILE","WFIM820D","0"
"MW4FILE","WFIM820H","0"
"MW4FILE","WFIM825","0"
"MW4FILE","WFINSTR","0"
"MW4FILE","WFIN812","0"
"MW4FILE","WFIN817","0"
"MW4FILE","WFIN818A","0"
"MW4FILE","WFIN819","0"
"MW4FILE","WFIN823","0"
"MW4FILE","WFIN824","0"
"MW4FILE","WFIN827","0"
"MW4FILE","WFIN828","0"
"MW4FILE","WFIN829","0"
"MW4FILE","WFIN833","0"
"MW4FILE","WFIN837","0"
"MW4FILE","WFIN838","0"
"MW4FILE","WFIN839","0"
"MW4FILE","WFIN840","0"
"MW4FILE","WFIN848","0"
"MW4FILE","WFIN850","0"
"MW4FILE","WFIN850X","0"
"MW4FILE","WFIN851","0"
"MW4FILE","WFIN851X","0"
"MW4FILE","WFIN852","0"
"MW4FILE","WFIN872","0"
"MW4FILE","WFIN873","0"
"MW4FILE","WFIN873A","0"
"MW4FILE","WFIN874","0"
"MW4FILE","WFIN882","0"
"MW4FILE","WFIN882X","0"
"MW4FILE","WFIN883A","0"
"MW4FILE","WFIN888","0"
"MW4FILE","WFIN896","0"
"MW4FILE","WFIN8960","9"
"MW4FILE","WFIN910A","0"
"MW4FILE","WFIN910B","0"
"MW4FILE","WFIN910C","0"
"MW4FILE","WFIN910D","0"
"MW4FILE","WFIN910E","0"
"MW4FILE","WFIN910F","0"
"MW4FILE","WFITEMACT","0"
"MW4FILE","WFITHIST","0"
"MW4FILE","WFITMCLS","0"
"MW4FILE","WFITMSMT","0"
"MW4FILE","WFITMSYT","0"
"MW4FILE","WFMM200","0"
"MW4FILE","WFMNS001","0"
"MW4FILE","WFMNS002","0"
"MW4FILE","WFMNS003","0"
"MW4FILE","WFMNS03","0"
"MW4FILE","WFMP801","0"
"MW4FILE","WFMP805","0"
"MW4FILE","WFMP806","0"
"MW4FILE","WFMP860","0"
"MW4FILE","WFMP880","0"
"MW4FILE","WFMP885","0"
"MW4FILE","WFOE033","0"
"MW4FILE","WFOE221","0"
"MW4FILE","WFOE366","0"
"MW4FILE","WFOE610","0"
"MW4FILE","WFOE610M","0"
"MW4FILE","WFOE610Q","0"
"MW4FILE","WFOE614","0"
"MW4FILE","WFOE630","0"
"MW4FILE","WFOE630A","0"
"MW4FILE","WFOE640","0"
"MW4FILE","WFOE640I","0"
"MW4FILE","WFOE811","0"
"MW4FILE","WFOE812","0"
"MW4FILE","WFOE815","0"
"MW4FILE","WFOE821","0"
"MW4FILE","WFOE845","0"
"MW4FILE","WFOE850","0"
"MW4FILE","WFOE855","0"
"MW4FILE","WFOE864","0"
"MW4FILE","WFOE866","0"
"MW4FILE","WFOE866D","0"
"MW4FILE","WFOE867","0"
"MW4FILE","WFOE868","0"
"MW4FILE","WFOE869","0"
"MW4FILE","WFOE876","0"
"MW4FILE","WFOE876C","0"
"MW4FILE","WFOE877","0"
"MW4FILE","WFOE883","0"
"MW4FILE","WFOE895","70"
"MW4FILE","WFOE898","0"
"MW4FILE","WFOE898A","0"
"MW4FILE","WFOE898B","0"
"MW4FILE","WFOE901","0"
"MW4FILE","WFOE901A","0"
"MW4FILE","WFOE903","0"
"MW4FILE","WFOE906","0"
"MW4FILE","WFOE908","0"
"MW4FILE","WFOE908C","0"
"MW4FILE","WFOE908D","0"
"MW4FILE","WFOE909","0"
"MW4FILE","WFOE912","0"
"MW4FILE","WFOE912A","0"
"MW4FILE","WFOE914","0"
"MW4FILE","WFOE915","0"
"MW4FILE","WFOE915I","0"
"MW4FILE","WFOE915V","0"
"MW4FILE","WFOE920","0"
"MW4FILE","WFOE920I","0"
"MW4FILE","WFOE920P","0"
"MW4FILE","WFOE925","0"
"MW4FILE","WFOE930","0"
"MW4FILE","WFOE951","0"
