QueryName,Order_districtPlusTransaction,Salesman_Name_____SMNAME,Order_Type_____OOTYPE,Customer_DistrictPlusCustomer,Customer_Alpha_Name_____CALPHA,InvoiceDate_OOI,ITEM_NUMBER_____ODITEM,Ship_To_Vendor_#_____BSSVEN,Multiple_SPO_____BSSPS#
"Sales analysis, SPO",1967787,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20250402,52230,121.0,2.0
"Sales analysis, SPO",1967787,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20250402,52230,307.0,3.0
"Sales analysis, SPO",1967787,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20250402,52230,119.0,4.0
"Sales analysis, SPO",1967788,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20250314,51042,121.0,2.0
"Sales analysis, SPO",1967788,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20250314,51042,119.0,3.0
"Sales analysis, SPO",1967788,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20250314,51042,180.0,1.0
"Sales analysis, SPO",1967789,DAVID POPHAM   ,A,101329,QSD MANUFACTURING INC              ,20250225,52667,168.0,1.0
"Sales analysis, SPO",1967797,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20250227,50436,121.0,1.0
"Sales analysis, SPO",1967798,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20250225,52036,121.0,1.0
"Sales analysis, SPO",1967799,CHRIS SITKA    ,A,100157,NORQUEST INDUSTRIES INC            ,20250228,50144,121.0,1.0
"Sales analysis, SPO",1967799,CHRIS SITKA    ,A,100157,NORQUEST INDUSTRIES INC            ,20250228,50144,119.0,2.0
"Sales analysis, SPO",1967805,BEN HILTON     ,A,100561,US STEEL OILWELL SERVICES LLC      ,20250314,51243,180.0,1.0
"Sales analysis, SPO",1967805,BEN HILTON     ,A,100561,US STEEL OILWELL SERVICES LLC      ,20250314,51243,219.0,2.0
"Sales analysis, SPO",1967805,BEN HILTON     ,A,100561,US STEEL OILWELL SERVICES LLC      ,20250314,51243,121.0,3.0
"Sales analysis, SPO",1967807,BEN HILTON     ,A,100102,HUNTING ENERGY SERVICES            ,20250221,50856,121.0,1.0
"Sales analysis, SPO",1967836,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20250227,50736,121.0,1.0
"Sales analysis, SPO",1967837,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20250305,51742,121.0,1.0
"Sales analysis, SPO",1967838,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20250305,51868,121.0,1.0
"Sales analysis, SPO",1967840,DARIO CAMACHO  ,A,100184,WIRELINE PRODUCTS & SUPPLY         ,20250221,50406,465.0,1.0
"Sales analysis, SPO",1967853,DAVID POPHAM   ,A,100227,FAITH MANUFACTURING CO INC         ,20250312,50196,168.0,1.0
