IOITEM_ItemNumber,IOROH_ROPHeader,IOBOMI_BOMItem,IOQOH_QuantityOnHand,IOQOR_QuantityOnOrderRequired,IOQOO_QuantityOnOrder,IOQOOR_OtherOrderQuantity,IOFCST_ForecastQty,IOBUY_BuyerCode,IODOSC_DaysOnShelf,IOCOMP_CompanyCode,IORECD_RecordStatus,IODIST_DistributionCode,IOQIT_QuantityInTransit,IOQHLD_QuantityOnHold,IOQCOL_QuantityCommitted,IOROR_ROPReorder,IOROO_ROPOrderOpen,IOROOR_ROPOrderOther,IORIT_ROPItemThreshold,IORIQC_ROPQualityControlQty,IOBOMC_BOMCost,IOLCCC_LastCountCentury,IOLCYY_LastCountYear,IOLCMM_LastCountMonth,IOLCDD_LastCountDay,IOCUOM_CountUOM,IOACST_AverageCost,IORCST_RecentCost,IORLCK_ReorderLock,IOSCST_StandardCost,IOSCCC_StdCostCentury,IOSCYY_StdCostYear,IOSCMM_StdCostMonth,IOSCDD_StdCostDay,IODOSL_DaysOnShelfLast,IOMNRQ_MinReorderQty,IOTORQ_TotalReorderQty,IOPYIB_PriorYearInbound,IOCYIB_CurrentYearInbound,IOCYIU_CurrentYearIssued,IOITST_ItemStatus,IOPLVL_PlanningLevel,IOBGIN_BeginningInventory,IOMNBL_MinimumBalance,IOROPT_ReorderPoint,IOROPL_ROPLevel,IOROQT_ROPQty,IOLDTM_LastTransactionMonth,IOBGIT_BeginningItemQty,IOROFC_ReorderForecast,IOSSTK_SafetyStock,IOLDTL_LastDetailTrans,IOINVC_InvoiceCount,IOMTST_MaterialStatus,IODISC_DiscontinuedFlag,IOOWNF_OwnedFlag,IONSDC_NeedsCountFlag,IO1RCT_FirstReceiptDate,IOTOPP_TopPickFlag,IOPMON_PlanningMonth,IOLOCC_LocationCodeCentury,IOLOYY_LocationCodeYear,IOLOMM_LocationCodeMonth,IOLODD_LocationCodeDay,IO1ACQ_FirstAcquisitionDate
50040,0.000,1968.253,1894.669,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,203141.42,20,25,2,3,"FT ",103.2090,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,213376.45,426400.24,4131.425,999,188.669,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,23,20,23,5,3,0.0000
50041,0.000,1056.085,1053.751,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98899.51,20,25,2,3,"FT ",93.6473,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,98899.51,197799.02,2112.170,999,2.334,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,17,20,22,11,10,0.0000
50042,0.000,43.500,43.500,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4963.25,20,25,2,3,"FT ",114.0977,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,4963.25,9926.50,87.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,20,20,23,1,5,0.0000
50043,0.000,57.333,47.916,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4879.19,20,25,2,3,"FT ",85.1027,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,35863.77,68252.45,802.000,999,510.583,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,25,20,22,12,28,0.0000
50044,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",55.8932,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,111535.01,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,90,20,21,6,25,0.0000
50045,0.000,1510.415,1438.582,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,162471.87,20,25,2,3,"FT ",107.5677,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,169616.19,338326.98,3145.247,999,192.999,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,26,20,23,5,12,0.0000
50046,0.000,1640.749,1508.833,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,212618.26,20,25,2,3,"FT ",129.5861,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,260241.29,473356.26,3652.832,999,523.417,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,1,12,20,23,2,28,0.0000
50047,0.000,1085.495,1046.662,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122857.63,20,25,2,3,"FT ",113.1812,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,134072.19,264635.76,2338.160,999,149.085,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,16,20,22,12,27,0.0000
50048,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",77.5255,0.0000,N,0.0000,0,0,0,0,28,0.000,0.000,187.38,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,27,20,19,3,29,0.0000
50050,0.000,527.499,527.499,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66955.71,20,25,2,3,"FT ",126.9305,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,66955.71,133911.42,1054.998,999,52.583,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,17,20,22,11,30,0.0000
50051,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",63.8691,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,1170.99,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,81,20,15,6,17,0.0000
50052,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",116.2160,0.0000,N,0.0000,0,0,0,0,227,0.000,0.000,125.86,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,19,20,19,2,18,0.0000
50053,0.000,64.500,14.667,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7830.80,20,25,2,3,"FT ",121.4079,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,9672.20,18959.90,156.167,999,65.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,21,20,22,12,1,0.0000
50054,0.000,22.084,22.084,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1559.68,20,25,2,3,"FT ",70.6247,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,1865.69,3454.82,48.918,999,4.916,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,35,20,18,8,24,0.0000
50055,0.000,643.668,509.168,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69436.20,20,25,2,3,"FT ",107.8758,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,69930.70,139663.56,1294.670,999,139.084,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,37,20,23,3,6,0.0000
50056,0.000,306.082,306.082,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48519.26,20,25,2,3,"FT ",158.5172,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,48519.26,97038.52,612.164,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,32,20,23,7,7,0.0000
50057,0.000,57.167,57.167,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7810.45,20,25,2,3,"FT ",136.6252,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,8846.48,17009.84,124.500,999,7.583,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,27,20,23,3,6,0.0000
50058,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",145.1765,0.0000,N,0.0000,0,0,0,0,215,0.000,0.000,5093.22,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,20,20,22,9,8,0.0000
50059,0.000,136.250,129.666,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28621.04,20,25,2,3,"FT ",210.0627,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,34992.87,69548.18,331.083,999,36.917,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,17,20,23,1,26,0.0000
50060,0.000,48.167,157.667,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9044.28,20,25,2,3,"FT ",238.6653,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,50822.90,91959.92,489.750,999,305.166,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,1,18,20,23,11,9,0.0000
50061,0.000,28.833,28.833,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.99,20,25,2,3,"FT ",1.0400,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,29.99,59.98,57.666,999,4891.749,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,37,20,14,9,18,0.0000
50062,0.000,1651.500,1617.500,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1717.56,20,25,2,3,"FT ",1.0400,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,1717.56,3435.12,3303.000,999,20886.382,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,36,20,18,10,26,0.0000
50063,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",19.2096,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,56673.86,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,3,20,13,10,21,0.0000
50064,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",19.8376,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,46056.24,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,27,20,13,10,28,0.0000
50066,0.000,960.667,938.583,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22563.67,20,25,2,3,"FT ",23.4875,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,24045.33,46904.54,1997.000,999,129.250,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,29,20,24,8,5,0.0000
50067,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",25.9176,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,730.02,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,41,20,13,10,28,0.0000
50068,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",18.8614,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,2217.78,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,37,20,16,3,8,0.0000
50069,0.000,3314.586,2874.921,1000.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122423.24,20,25,2,3,"FT ",36.9347,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,127073.95,250916.11,6793.506,999,626.165,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,20,20,23,6,26,0.0000
50071,0.000,2284.417,2271.750,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82570.94,20,25,2,3,"FT ",36.1453,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,83366.13,166732.26,4612.834,999,56.584,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,20,20,23,5,12,0.0000
50072,0.000,65.417,65.417,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3108.20,20,25,2,3,"FT ",47.5137,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,15445.99,18554.19,390.502,999,306.083,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,26,20,23,7,7,0.0000
50073,0.000,194.496,189.329,21.833,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8060.11,20,25,2,3,"FT ",41.4410,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,8060.11,16120.22,388.992,999,5.167,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,33,20,23,2,27,0.0000
50074,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",47.1017,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,12434.75,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,1,20,22,5,19,0.0000
50075,0.000,1499.915,1424.831,1.875,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50548.19,20,25,2,3,"FT ",33.7007,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,76384.06,150612.65,4468.500,999,1283.421,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,1,37,20,25,1,17,33.4008
50076,0.000,809.248,748.997,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27079.54,20,25,2,3,"FT ",33.4626,0.0000,N,0.0000,0,0,0,0,13,0.000,0.000,46010.97,73695.62,2202.328,999,679.916,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,36,20,24,11,12,0.0000
50077,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",28.2326,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,21932.87,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,57,20,17,6,13,0.0000
50078,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",35.8866,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,14022.92,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,3,20,13,10,24,0.0000
50079,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",26.6112,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,769.52,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,89,20,17,11,20,0.0000
50080,0.000,1412.000,1412.000,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26549.84,20,25,2,3,"FT ",18.8030,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,26552.98,53102.82,2824.167,999,22.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,37,20,13,10,9,0.0000
50081,0.000,121.833,120.583,2.604,420.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6945.14,20,25,2,3,"FT ",57.0054,0.0000,N,0.0000,0,0,0,0,248,0.000,0.000,14047.10,26730.80,468.917,999,125.834,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,88,20,24,12,18,0.0000
50082,0.000,216.083,216.083,2.042,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11799.73,20,25,2,3,"FT ",54.6074,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,11899.88,23799.76,435.834,999,20.251,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,22,20,24,1,19,0.0000
50083,0.000,111.500,103.750,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4572.10,20,25,2,3,"FT ",41.0054,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,12516.86,17088.96,416.749,999,202.166,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,35,20,23,4,6,0.0000
50084,0.000,457.751,457.751,20.000,0.000,0.000,0.0000,1,39,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21315.40,20,25,2,3,"FT ",46.5655,0.0000,N,0.0000,0,0,0,0,144,0.000,0.000,172.62,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,28,20,25,2,27,46.5655
50085,0.000,0.000,559.916,0.000,0.000,0.000,0.0000,1,60,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",42.0173,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,18180.10,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,99,20,25,3,28,42.0173
50086,0.000,637.256,602.256,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23787.56,20,25,2,3,"FT ",37.3281,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,2428.54,26216.10,696.928,999,59.417,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,36,20,25,1,10,37.4173
50087,0.000,1569.668,1569.668,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70695.81,20,25,2,3,"FT ",45.0387,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,73690.83,144386.64,3205.835,999,66.499,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,34,20,23,5,1,0.0000
50088,0.000,760.166,749.916,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29584.44,20,25,2,3,"FT ",38.9184,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,29613.63,59214.26,1521.498,999,24.166,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,37,20,22,11,15,0.0000
50089,0.000,195.336,194.586,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22761.55,20,25,2,3,"FT ",116.5251,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,23713.21,46474.76,398.839,999,27.166,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,35,20,22,8,1,0.0000
50090,0.000,0.000,259.168,14.042,240.000,0.000,0.0000,1,56,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",91.6997,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,25747.74,25747.74,230.417,999,232.500,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,22,20,25,3,24,92.2344
50091,0.000,1030.585,997.417,0.333,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93208.79,20,25,2,3,"FT ",90.4426,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,94655.78,189311.56,2093.168,999,59.583,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,23,20,23,1,5,0.0000
50092,0.000,305.665,313.083,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52018.96,20,25,2,3,"FT ",170.0626,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,55110.67,109327.88,642.414,999,59.083,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,96,20,25,3,7,169.3874
50093,0.000,159.334,73.750,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23944.44,20,25,2,3,"FT ",150.2783,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,24933.72,49754.74,331.084,999,92.167,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,18,20,24,12,3,0.0000
50094,0.000,86.167,57.000,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13955.70,20,25,2,3,"FT ",161.9611,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,21203.46,35159.16,217.084,999,74.667,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,23,20,23,2,8,0.0000
50095,0.000,91.001,89.168,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15258.39,20,25,2,3,"FT ",167.6728,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,34037.91,54298.49,323.836,999,201.500,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,23,20,23,2,23,0.0000
50096,0.000,129.666,96.250,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18241.80,20,25,2,3,"FT ",140.6830,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,18921.86,37843.72,269.000,999,38.250,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,30,20,23,2,9,0.0000
50097,0.000,226.834,436.750,4.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23309.39,20,25,2,3,"FT ",101.8755,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,24857.25,46350.72,442.083,999,89.666,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,29,20,25,3,11,96.5871
50098,0.000,256.500,420.834,17.771,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19899.06,20,25,2,3,"FT ",77.6337,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,24178.88,46502.29,599.417,999,220.001,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,26,20,25,3,28,77.6698
50099,0.000,73.583,72.250,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16066.77,20,25,2,3,"FT ",218.3489,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,16922.05,33844.10,155.000,999,25.250,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,79,20,17,6,23,0.0000
50100,0.000,844.752,844.752,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,157448.26,20,25,2,3,"FT ",186.3840,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,157448.26,314896.52,1689.504,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,28,20,23,3,23,0.0000
50101,0.000,0.000,0.000,0.000,140.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",197.3092,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,4801.12,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,2,20,22,7,6,0.0000
50102,0.000,852.583,847.666,200.667,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81225.58,20,25,2,3,"FT ",95.2700,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,39189.06,78378.12,801.832,999,21.667,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,34,20,25,2,10,93.1310
50103,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",241.2585,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,1869.77,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,39,0,0,0,0,0.0000
