YY_Tag_to_History_____ITHSYY,Date (Suffix),11,"22.0 (48934), 23.0 (36421), 21.0 (35178), 24.0 (34796), 18.0 (32832), 19.0 (32018), 17.0 (23060), 20.0 (21601), 0.0 (12785), 25.0 (11510)","22.0, 24.0, 22.0, 23.0, 23.0",nvarchar,(MAX),289140,0,0,0.00%,0.00%,0,11
_____ITFLG4,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
_____ITFLG5,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Age_Bracket_____ITFLG3,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
ALLOY_____ITALOY,All Whitespace,0,(All Whitespace),"        ,         ,         ,         ,         ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
ASN#_____ITASN,All Whitespace,0,(All Whitespace),"                              ,                               ,                               ,                               ,                               ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
COATING_VALUE_UOM_____ITCUM,All Whitespace,0,(All Whitespace),"   ,    ,    ,    ,    ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Cust_part#_____ITCPRT,All Whitespace,0,(All Whitespace),"                         ,                          ,                          ,                          ,                          ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Customs_Entry#_____ITCEN,All Whitespace,0,(All Whitespace),"               ,                ,                ,                ,                ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
ID_INCHES_____ITVR72,All Whitespace,0,(All Whitespace),"       ,        ,        ,        ,        ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
ITEM_SUB-CLASS_____ITSBCL,All Whitespace,0,(All Whitespace),"        ,         ,         ,         ,         ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Material_Rejection_MAJOR_Cause_____ITMRMJ,All Whitespace,0,(All Whitespace),"  ,   ,   ,   ,   ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Material_Rejection_MINOR_Cause_____ITMRMN,All Whitespace,0,(All Whitespace),"  ,   ,   ,   ,   ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Matl_Spec_____ITSPEC,All Whitespace,0,(All Whitespace),"               ,                ,                ,                ,                ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Mill_Coil#_____ITMIL2,All Whitespace,0,(All Whitespace),"                              ,                               ,                               ,                               ,                               ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
MILL_CST_ORD_REL#_____ITMOR,All Whitespace,0,(All Whitespace),"          ,           ,           ,           ,           ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
MILL_ITEM_____ITMPL,All Whitespace,0,(All Whitespace),"    ,     ,     ,     ,     ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
MILL_ORDER#_-CURRENT_____ITMCO,All Whitespace,0,(All Whitespace),"                      ,                       ,                       ,                       ,                       ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Mill_Order_Number_Original_____ITMORD,All Whitespace,0,(All Whitespace),"                      ,                       ,                       ,                       ,                       ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
MILL_Order-Orig_____ITMPO#,All Whitespace,0,(All Whitespace),"                              ,                               ,                               ,                               ,                               ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
MILL_PO#_-_Current_____ITCPO#,All Whitespace,0,(All Whitespace),"                              ,                               ,                               ,                               ,                               ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
MILL_PO_RELEASE#_____ITMPR,All Whitespace,0,(All Whitespace),"          ,           ,           ,           ,           ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Mill_release_____ITMREL,All Whitespace,0,(All Whitespace),"          ,           ,           ,           ,           ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
OD_INCHES_____ITVR74,All Whitespace,0,(All Whitespace),"       ,        ,        ,        ,        ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Original_ITEM#_2_____ITOIC2,All Whitespace,0,(All Whitespace),"     ,      ,      ,      ,      ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Original_TAG#_2_____ITOIG2,All Whitespace,0,(All Whitespace),"       ,        ,        ,        ,        ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Override_District_SMO_____ITODSM,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Override_Item_SMO_____ITOISM,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Part#_Revision_____ITPRTR,All Whitespace,0,(All Whitespace),"     ,      ,      ,      ,      ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Ship_Material_Flag_____ITSHPM,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
Tag_on_Finalized_BOL_____ITFBOL,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
TEMPER_____ITTEMP,All Whitespace,0,(All Whitespace),"      ,       ,       ,       ,       ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
ULT_CUST_ITEM_____ITUIT,All Whitespace,0,(All Whitespace),"    ,     ,     ,     ,     ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
ULTIMATE_CUST_NAME_____ITUCS,All Whitespace,0,(All Whitespace),"                         ,                          ,                          ,                          ,                          ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
ULTIMATE_CUST_PART#_____ITUCP,All Whitespace,0,(All Whitespace),"               ,                ,                ,                ,                ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
ULTIMATE_CUST_PART#_____ITUCPN,All Whitespace,0,(All Whitespace),"                         ,                          ,                          ,                          ,                          ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
ULTIMATE_CUST_PO#_____ITUPO,All Whitespace,0,(All Whitespace),"               ,                ,                ,                ,                ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
ULTIMATE_CUST_PO#_____ITUPON,All Whitespace,0,(All Whitespace),"                         ,                          ,                          ,                          ,                          ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
ULTIMATE_CUST_REL#_____ITURL,All Whitespace,0,(All Whitespace),"          ,           ,           ,           ,           ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
USER_DEF__FIELD_1_____ITUDT1,All Whitespace,0,(All Whitespace),"          ,           ,           ,           ,           ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
USER_DEF__FIELD_2_____ITUDT2,All Whitespace,0,(All Whitespace),"          ,           ,           ,           ,           ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
USER_DEF__FIELD_3_____ITUDT3,All Whitespace,0,(All Whitespace),"          ,           ,           ,           ,           ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
USER_DEF__FIELD_4_____ITUDT4,All Whitespace,0,(All Whitespace),"               ,                ,                ,                ,                ",nvarchar,(MAX),289140,0,289140,0.00%,100.00%,0,12
