Date_Inv_Century_____SHIVCC,Date (Suffix),1,20.0 (150390),"20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Date_Inv_Day_____SHIVDD,Date (Suffix),31,Distinct: 31,"13.0, 16.0, 25.0, 5.0, 7.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Date_Inv_Month_____SHIVMM,Date (Suffix),12,"3.0 (15136), 1.0 (13843), 2.0 (13683), 4.0 (13285), 6.0 (12630), 5.0 (12609), 8.0 (12484), 10.0 (12443), 7.0 (11623), 9.0 (11250)","1.0, 8.0, 6.0, 1.0, 7.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Date_Inv_Year_____SHIVYY,Date (Suffix),9,"22.0 (25853), 23.0 (21087), 24.0 (19165), 21.0 (18910), 19.0 (16950), 18.0 (16445), 17.0 (13469), 20.0 (12487), 25.0 (6024)","17.0, 20.0, 17.0, 23.0, 19.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Date_Ordered_Century_____SHORCC,Date (Suffix),2,"20.0 (150255), 0.0 (135)","20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Date_Ordered_Day_____SHORDD,Date (Suffix),32,Distinct: 32,"17.0, 3.0, 8.0, 4.0, 30.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Date_Ordered_Month_____SHORMM,Date (Suffix),13,"3.0 (14907), 1.0 (14004), 2.0 (13733), 4.0 (12893), 5.0 (12675), 6.0 (12542), 10.0 (12439), 8.0 (12392), 9.0 (11460), 7.0 (11451)","12.0, 0.0, 3.0, 1.0, 8.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Date_Ordered_Year_____SHORYY,Date (Suffix),13,"22.0 (25897), 23.0 (20798), 21.0 (19343), 24.0 (19205), 19.0 (16790), 18.0 (16621), 17.0 (13571), 20.0 (12421), 25.0 (5473), 0.0 (135)","24.0, 19.0, 22.0, 18.0, 24.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Day_added_to_S/A_____SHSADD,Date (Suffix),31,Distinct: 31,"6.0, 27.0, 21.0, 6.0, 9.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Month_added_to_S/A_____SHSAMM,Date (Suffix),12,"3.0 (15120), 1.0 (13880), 2.0 (13703), 4.0 (13259), 6.0 (12686), 5.0 (12537), 8.0 (12484), 10.0 (12456), 7.0 (11627), 9.0 (11255)","1.0, 7.0, 3.0, 6.0, 4.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Prom_Date_Century_____SHPRCC,Date (Suffix),2,"20.0 (150255), 0.0 (135)","20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Prom_Date_Day_____SHPRDD,Date (Suffix),32,Distinct: 32,"25.0, 5.0, 17.0, 30.0, 7.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Prom_Date_Month_____SHPRMM,Date (Suffix),13,"3.0 (15100), 1.0 (13874), 2.0 (13747), 4.0 (13194), 5.0 (12676), 6.0 (12563), 8.0 (12532), 10.0 (12384), 7.0 (11613), 9.0 (11253)","7.0, 8.0, 3.0, 9.0, 12.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Prom_Date_Year_____SHPRYY,Date (Suffix),13,"22.0 (25742), 23.0 (21018), 24.0 (19187), 21.0 (18905), 19.0 (16948), 18.0 (16460), 17.0 (13462), 20.0 (12504), 25.0 (5997), 0.0 (135)","22.0, 22.0, 21.0, 20.0, 22.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Shipment_Century_____SHIPCC,Date (Suffix),2,"20.0 (149814), 0.0 (576)","20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Shipment_Day_____SHIPDD,Date (Suffix),31,Distinct: 31,"25.0, 5.0, 21.0, 17.0, 5.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Shipment_Month_____SHIPMM,Date (Suffix),12,"3.0 (15119), 1.0 (13898), 2.0 (13694), 4.0 (13261), 6.0 (12620), 5.0 (12619), 8.0 (12505), 10.0 (12465), 7.0 (11602), 11.0 (11245)","4.0, 3.0, 3.0, 7.0, 5.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Shipment_Year_____SHIPYY,Date (Suffix),15,"22.0 (25853), 23.0 (21087), 24.0 (19165), 21.0 (18909), 19.0 (16926), 18.0 (16448), 17.0 (13479), 20.0 (12487), 25.0 (6024), 16.0 (5)","17.0, 23.0, 24.0, 22.0, 22.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Year_added_to_S/A_____SHSAYY,Date (Suffix),9,"22.0 (25853), 23.0 (21087), 24.0 (19165), 21.0 (18910), 19.0 (16950), 18.0 (16445), 17.0 (13469), 20.0 (12487), 25.0 (6024)","22.0, 21.0, 18.0, 21.0, 20.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
Customer_Trade_____SHTRAD,All Whitespace,0,(All Whitespace),"   ,    ,    ,    ,    ",nvarchar,(MAX),150390,0,150390,0.00%,100.00%,0,12
Invoice_Type_____SHITYP,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),150390,0,150390,0.00%,100.00%,0,12
Job_Name_____SHJOB,All Whitespace,0,(All Whitespace),"                                   ,                                    ,                                    ,                                    ,                                    ",nvarchar,(MAX),150390,0,150390,0.00%,100.00%,0,12
Sale_Territory_____SHSTER,All Whitespace,0,(All Whitespace),"   ,    ,    ,    ,    ",nvarchar,(MAX),150390,0,150390,0.00%,100.00%,0,12
Shop_OLD_____SHSHOP,All Whitespace,0,(All Whitespace),"     ,      ,      ,      ,      ",nvarchar,(MAX),150390,0,150390,0.00%,100.00%,0,12
Valid_Values_1_-_PRODUCT_NOT_STOCKED_____SHDBDC,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),150390,0,150390,0.00%,100.00%,0,12
