table_name,table_prop_name,table_prop_value,column_name,column_prop_name,column_prop_value
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,COMPANY_NUMBER_____MDCOMP,MDCOMP,COMPANY_NUMBER
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Vendor_#_____MDVNDR,MDVNDR,Vendor_#
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,ITEM_NUMBER_____MDITEM,MDITEM,ITEM_NUMBER
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,CRT_DESCRIPTION_____MDCRTD,MDCRTD,CRT_DESCRIPTION
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Y_=_YES__N_=_NO_____MDFLAG,MDFLAG,Y_=_YES__N_=_NO
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,ORDER_QUANTITY_____MDIQTY,MDIQTY,ORDER_QUANTITY
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,ORDER_UNIT_MEASURE_____MDIUOM,MDIUOM,ORDER_UNIT_MEASURE
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,ORDER_WHOLE_INCHES_____MDINCH,MDINCH,ORDER_WHOLE_INCHES
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,DECIMAL_INCHES_____MDINDL,MDINDL,DECIMAL_INCHES
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,CALCULATED_RESTOCK_PRICE_____MDCRSP,MDCRSP,CALCULATED_RESTOCK_PRICE
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,CALCULATED_RESTOCK_PRICE_UOM_____MDCRSU,MDCRSU,CALCULATED_RESTOCK_PRICE_UOM
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,CALCULATED_RESTOCK_PRICE_EXT_____MDCRSX,MDCRSX,CALCULATED_RESTOCK_PRICE_EXT
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,COSTING_METHOD_UNIT_COST_____MDUCST,MDUCST,COSTING_METHOD_UNIT_COST
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,COSTING_METHOD_UNIT_COST_UOM_____MDCUOM,MDCUOM,COSTING_METHOD_UNIT_COST_UOM
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,COSTING_METHOD_UNIT_COST_EXT_____MDCSTX,MDCSTX,COSTING_METHOD_UNIT_COST_EXT
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,FREIGHT_IN_COST_____MDFRTI,MDFRTI,FREIGHT_IN_COST
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,FREIGHT_OUT_COST_____MDFRTO,MDFRTO,FREIGHT_OUT_COST
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,FINANCIAL_SCRAP_FACTOR_____MDFSFA,MDFSFA,FINANCIAL_SCRAP_FACTOR
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TOTAL_PROCESS_COST_____MDPRCC,MDPRCC,TOTAL_PROCESS_COST
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TOTAL_ADDTL_CHRGS_COST_____MDADCC,MDADCC,TOTAL_ADDTL_CHRGS_COST
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,PRORATED_WHOLE_ORDER_COST_AMOUNT_____MDWCCS,MDWCCS,PRORATED_WHOLE_ORDER_COST_AMOUNT
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,ADMIN_BURDEN_COST_____MDADMB,MDADMB,ADMIN_BURDEN_COST
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,OPERATIONAL_BURDEN_COST_____MDOPRB,MDOPRB,OPERATIONAL_BURDEN_COST
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,OPERATIONAL_BURDEN_COST_PER_LINE_____MDOPRL,MDOPRL,OPERATIONAL_BURDEN_COST_PER_LINE
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Y_=_YES__N_=_NO_____MDSKID,MDSKID,Y_=_YES__N_=_NO
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TOTAL_INCL_1_PRICE_FOR_PROCESS_CHRGS_____MDMLPC,MDMLPC,TOTAL_INCL_1_PRICE_FOR_PROCESS_CHRGS
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Y_=_YES__N_=_NO__1_=_#_CHRGS_____MDPCF,MDPCF,Y_=_YES__N_=_NO__1_=_#_CHRGS
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TOTAL_INCL_1_PRICE_FOR_ADDTL_CHARGES_____MDMLAC,MDMLAC,TOTAL_INCL_1_PRICE_FOR_ADDTL_CHARGES
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Y_=_YES__N_=_NO__1_=_#_CHRGS_____MDPCF1,MDPCF1,Y_=_YES__N_=_NO__1_=_#_CHRGS
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TOTAL_INCL_1_PRICE_FOR_WHOLE_ORDER_CHRGS_____MDMLWC,MDMLWC,TOTAL_INCL_1_PRICE_FOR_WHOLE_ORDER_CHRGS
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Y_=_YES__N_=_NO__1_=_#_CHRGS_____MDPCF2,MDPCF2,Y_=_YES__N_=_NO__1_=_#_CHRGS
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TOTAL_POUNDS_____MDTLBS,MDTLBS,TOTAL_POUNDS
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TOTAL_PIECES_____MDTPCS,MDTPCS,TOTAL_PIECES
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TOTAL_FEET_____MDTFTS,MDTFTS,TOTAL_FEET
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TOTAL_SQUARE_FEET_____MDTSFT,MDTSFT,TOTAL_SQUARE_FEET
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TOTAL_FTS_____MDPFTS,MDPFTS,TOTAL_FTS
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TOTAL_SQUARE_FT_____MDPSFT,MDPSFT,TOTAL_SQUARE_FT
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Theo._Meters_____MDTMTR,MDTMTR,Theo._Meters
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Theo_Kilos_____MDTKG,MDTKG,Theo_Kilos
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Weight_Factor_____MDWGTF,MDWGTF,Weight_Factor
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Unit_Weight_____MDUNTW,MDUNTW,Unit_Weight
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,INVENTORY_RESERVE_QUANTITY_____MDINVR,MDINVR,INVENTORY_RESERVE_QUANTITY
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,3_POSITION_CLASS_____MDCLAS,MDCLAS,3_POSITION_CLASS
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,ITEM_SUB-CLASS_____MDSCLS,MDSCLS,ITEM_SUB-CLASS
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Size_1_____MDSIZ1,MDSIZ1,Size_1
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Size_2_____MDSIZ2,MDSIZ2,Size_2
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Size_3_____MDSIZ3,MDSIZ3,Size_3
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Size_4_____MDSIZ4,MDSIZ4,Size_4
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,CALCULATING_WIDTH_____MDWDTH,MDWDTH,CALCULATING_WIDTH
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,CALCULATING_LENGTH_____MDLENG,MDLENG,CALCULATING_LENGTH
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Display_Width_____MDDSPW,MDDSPW,Display_Width
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Display_Length_____MDDSPL,MDDSPL,Display_Length
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Inventory_Code_____MDINVC,MDINVC,Inventory_Code
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TAG_CODE_____MDTAGC,MDTAGC,TAG_CODE
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,COST_METHOD_____MDCSTM,MDCSTM,COST_METHOD
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Shape_____MDSHAP,MDSHAP,Shape
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Fastpath/Item_____MDFICD,MDFICD,Fastpath/Item
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,INVENTORY_RESERVE_DISTRICT_____MDINVD,MDINVD,INVENTORY_RESERVE_DISTRICT
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,INBOUND_ORDER_TYPE_____MDIBOT,MDIBOT,INBOUND_ORDER_TYPE
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,INBOUND_ORDER_DISTRICT_____MDIBOD,MDIBOD,INBOUND_ORDER_DISTRICT
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,INBOUND_ORDER_NUMBER_____MDIBOR,MDIBOR,INBOUND_ORDER_NUMBER
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,INBOUND_ORDER_LINE_NO._____MDIBLN,MDIBLN,INBOUND_ORDER_LINE_NO.
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,DISTRICT_NUMBER_____MDCDST,MDCDST,DISTRICT_NUMBER
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,CUSTOMER_NUMBER_____MDCUST,MDCUST,CUSTOMER_NUMBER
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,REMOTE_INVENTORY_VENDOR_____MDRVND,MDRVND,REMOTE_INVENTORY_VENDOR
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,CUSTOMER_PART_NUMBER_____MDCPRT,MDCPRT,CUSTOMER_PART_NUMBER
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Y_=_YES__N_=_NO_____MDCUTY,MDCUTY,Y_=_YES__N_=_NO
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Line_Type_____MDLTYP,MDLTYP,Line_Type
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,SLIT_COIL_SHEET_ANALYSIS_FLAG_____MDSLIT,MDSLIT,SLIT_COIL_SHEET_ANALYSIS_FLAG
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,ORIGINAL_ORDER_QUANTITY_____MDORQT,MDORQT,ORIGINAL_ORDER_QUANTITY
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,ORIGINAL_ORDERED_UOM_____MDOUOM,MDOUOM,ORIGINAL_ORDERED_UOM
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,ORIGINAL_ORDERED_WHOLE_INCHES_____MDORIN,MDORIN,ORIGINAL_ORDERED_WHOLE_INCHES
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,MACHINE_HOURS_____MDMHRS,MDMHRS,MACHINE_HOURS
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,REQUESTED_SHIP_CENTURY_____MDRQCC,MDRQCC,REQUESTED_SHIP_CENTURY
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,REQUESTED_SHIP_YEAR_____MDRQYY,MDRQYY,REQUESTED_SHIP_YEAR
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,REQUESTED_SHIP_MONTH_____MDRQMM,MDRQMM,REQUESTED_SHIP_MONTH
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,REQUESTED_SHIP_DAY_____MDRQDD,MDRQDD,REQUESTED_SHIP_DAY
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Y_=_YES__N_=_NO_____MDRLF,MDRLF,Y_=_YES__N_=_NO
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,PRODUCTION_CENTURY_____MDPCC,MDPCC,PRODUCTION_CENTURY
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,PRODUCTION_YEAR_____MDPYY,MDPYY,PRODUCTION_YEAR
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,PRODUCTION_MONTH_____MDPMM,MDPMM,PRODUCTION_MONTH
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,PRODUCTION_DAY_____MDPDD,MDPDD,PRODUCTION_DAY
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,PRODUCTION_MACHINE_____MDMCH,MDMCH,PRODUCTION_MACHINE
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,LINKED_MATERIAL_PROCESSING_DISTRICT_____MDLMPD,MDLMPD,LINKED_MATERIAL_PROCESSING_DISTRICT
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,LINKED_MATERIAL_PROCESSING_ORDER_NUMBER_____MDLMPO,MDLMPO,LINKED_MATERIAL_PROCESSING_ORDER_NUMBER
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,LINKED_MATERIAL_PROCESSING_MAIN_LINE_____MDLMPM,MDLMPM,LINKED_MATERIAL_PROCESSING_MAIN_LINE
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,ON_ORDER_QUANTITY_____MDOQTY,MDOQTY,ON_ORDER_QUANTITY
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,FILLED_ON_ORDER_QUANTITY_____MDFQTY,MDFQTY,FILLED_ON_ORDER_QUANTITY
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,INBOUND_ORDER_USED_LINE_NO._____MDIBUL,MDIBUL,INBOUND_ORDER_USED_LINE_NO.
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,=_OPEN__C_=_CLOSED_____MDCLOS,MDCLOS,=_OPEN__C_=_CLOSED
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,E/O/R/P_____MDEORP,MDEORP,E/O/R/P
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,SHOP_FLOOR_AREA#_____MDSFA#,MDSFA#,SHOP_FLOOR_AREA#
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Setup_type_____MDSTPT,MDSTPT,Setup_type
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,No_of_cuts_____MDULBK,MDULBK,No_of_cuts
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,ORG_EST_WEIGHT_____MDUEWT,MDUEWT,ORG_EST_WEIGHT
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,ORG_ORD_WEIGHT_____MDUOWT,MDUOWT,ORG_ORD_WEIGHT
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,FINAL_PRODUCED_WEIGHT_____MDUFWT,MDUFWT,FINAL_PRODUCED_WEIGHT
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,TOLERANCE_CHECK_PROBLEM_____MDTOLP,MDTOLP,TOLERANCE_CHECK_PROBLEM
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,SCRAP_ITEM_____MDSCRP,MDSCRP,SCRAP_ITEM
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,MULTIPLE_LINKED_ORDER_QUANTITY_____MDMLOQ,MDMLOQ,MULTIPLE_LINKED_ORDER_QUANTITY
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,LINKED_ORIGINAL_ORDER_DISTRICT_____MDLOOD,MDLOOD,LINKED_ORIGINAL_ORDER_DISTRICT
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,LINKED_ORIGINAL_ORDER_NUMBER_____MDLOON,MDLOON,LINKED_ORIGINAL_ORDER_NUMBER
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Last_Maintained_Century_____MDLMCC,MDLMCC,Last_Maintained_Century
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Last_Maintained_Year_____MDLMYY,MDLMYY,Last_Maintained_Year
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Last_Maintained_Month_____MDLMMM,MDLMMM,Last_Maintained_Month
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Last_Maintained_Day_____MDLMDD,MDLMDD,Last_Maintained_Day
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Last_Maintained_User_____MDLMUS,MDLMUS,Last_Maintained_User
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Machine_Hrs_____MDMHR,MDMHR,Machine_Hrs
z_M/P_Final_Detail_____MPHSTDET,MPHSTDET,z_M/P_Final_Detail_____MPHSTDET,Machine_Mins_____MDMIN,MDMIN,Machine_Mins
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,Record_Code_____MHRECD,MHRECD,Record_Code
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,Order_Type_____MHTYPE,MHTYPE,Order_Type
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,DISTRICT_NUMBER_____MHDIST,MHDIST,DISTRICT_NUMBER
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,Transaction_#_____MHORDR,MHORDR,Transaction_#
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,POST_SEQ#_____MHPSEQ,MHPSEQ,POST_SEQ#
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,VENDOR_DISTRICT_____MHCDIS,MHCDIS,VENDOR_DISTRICT
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,Vendor_#_____MHVNDR,MHVNDR,Vendor_#
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,VEND.SHIP-TO_W/O_____MHSHTO,MHSHTO,VEND.SHIP-TO_W/O
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,VEND.SHIP-TO_P/O_____MHSHT2,MHSHT2,VEND.SHIP-TO_P/O
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,ORDER_DATE_CENTURY_____MHOCC,MHOCC,ORDER_DATE_CENTURY
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,ORDER_DATE_YEAR_____MHOYY,MHOYY,ORDER_DATE_YEAR
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,ORDER_DATE_MONTH_____MHOMM,MHOMM,ORDER_DATE_MONTH
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,ORDER_DATE_DAY_____MHODD,MHODD,ORDER_DATE_DAY
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,REQUESTED_SHIP_CENTURY_____MHRQCC,MHRQCC,REQUESTED_SHIP_CENTURY
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,REQUESTED_SHIP_YEAR_____MHRQYY,MHRQYY,REQUESTED_SHIP_YEAR
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,REQUESTED_SHIP_MONTH_____MHRQMM,MHRQMM,REQUESTED_SHIP_MONTH
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,REQUESTED_SHIP_DAY_____MHRQDD,MHRQDD,REQUESTED_SHIP_DAY
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,ACTUAL_SHIP_CENTURY_____MHACCC,MHACCC,ACTUAL_SHIP_CENTURY
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,ACTUAL_SHIP_YEAR_____MHACYY,MHACYY,ACTUAL_SHIP_YEAR
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,ACTUAL_SHIP_MONTH_____MHACMM,MHACMM,ACTUAL_SHIP_MONTH
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,ACTUAL_SHIP_DAY_____MHACDD,MHACDD,ACTUAL_SHIP_DAY
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,BRANCH_SHIPPED_FROM_____MHBRSH,MHBRSH,BRANCH_SHIPPED_FROM
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,COMPANY_NUMBER_____MHCOMP,MHCOMP,COMPANY_NUMBER
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,DISCOUNT_TERMS_____MHDTRM,MHDTRM,DISCOUNT_TERMS
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,Terms_of_Sale_____MHSTRM,MHSTRM,Terms_of_Sale
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,METRIC_Y/N_____MHMTRC,MHMTRC,METRIC_Y/N
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,State_Code_____MHSTAT,MHSTAT,State_Code
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,STATE_TAX_CODE_____MHSTCD,MHSTCD,STATE_TAX_CODE
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,MATERIAL_SALES_____MHMSLS,MHMSLS,MATERIAL_SALES
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,FREIGHT_SALES_____MHFRTS,MHFRTS,FREIGHT_SALES
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,NET_SALES_____MHNSAL,MHNSAL,NET_SALES
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,NET_A/R_____MHNAR,MHNAR,NET_A/R
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,SALES__DISCOUNT_____MHDISC,MHDISC,SALES__DISCOUNT
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,MATERIAL_COST_____MHMCST,MHMCST,MATERIAL_COST
z_M/P_Final_Header_____MPHSTHDR,MPHSTHDR,z_M/P_Final_Header_____MPHSTHDR,FREIGHT___IN__COST_____MHFRTI,MHFRTI,FREIGHT___IN__COST
