GLPYY,GLTRNT,GLTRN#,GLBTCH,GLREF,GLAMTQ
25,IA,0,39002,"50577          ",-156.51
25,IA,0,39002,"50577          ",156.51
25,IA,0,39002,"50577          ",220.98
25,IA,0,39002,"50577          ",377.49
25,IA,0,39003,"50903          ",-481.53
25,IA,0,39003,"50903          ",-309.98
25,IA,0,39003,"50903          ",-171.56
25,IA,0,39003,"50903          ",171.56
25,IA,0,39003,"50903          ",309.98
25,IA,0,39003,"50903          ",481.53
25,IA,0,39004,"51723          ",-1602.56
25,IA,0,39004,"51723          ",-1377.83
25,IA,0,39004,"51723          ",-224.73
25,IA,0,39004,"51723          ",224.73
25,IA,0,39004,"51723          ",1377.83
25,IA,0,39004,"51723          ",1602.56
25,IA,0,39005,"52148          ",-1494.51
25,IA,0,39005,"52148          ",-763.05
25,IA,0,39005,"52148          ",-731.46
25,IA,0,39005,"52148          ",731.46
25,IA,0,39005,"52148          ",763.05
25,IA,0,39005,"52148          ",1494.51
25,IA,0,39006,"50624          ",-663.97
25,IA,0,39006,"50624          ",-422.99
25,IA,0,39006,"50624          ",-240.98
25,IA,0,39006,"50624          ",240.98
25,IA,0,39006,"50624          ",422.99
25,IA,0,39006,"50624          ",663.97
25,IA,0,39007,"52153          ",-1150.05
25,IA,0,39007,"52153          ",-664.14
25,IA,0,39007,"52153          ",-485.91
25,IA,0,39007,"52153          ",485.91
25,IA,0,39007,"52153          ",664.14
25,IA,0,39007,"52153          ",1150.05
25,IA,0,39008,"52473          ",-7506.10
25,IA,0,39008,"52473          ",-5103.14
25,IA,0,39008,"52473          ",-2402.96
25,IA,0,39008,"52473          ",2402.96
25,IA,0,39008,"52473          ",5103.14
25,IA,0,39008,"52473          ",7506.10
25,IA,0,39011,"50318          ",-429.39
25,IA,0,39011,"50318          ",-336.96
25,IA,0,39011,"50318          ",-92.43
25,IA,0,39011,"50318          ",92.43
25,IA,0,39011,"50318          ",336.96
25,IA,0,39011,"50318          ",429.39
25,IA,0,39012,"50092          ",-1119.52
25,IA,0,39012,"50092          ",-765.28
25,IA,0,39012,"50092          ",-354.24
25,IA,0,39012,"50092          ",354.24
25,IA,0,39012,"50092          ",765.28
25,IA,0,39012,"50092          ",1119.52
25,IA,0,39013,"51782          ",-1643.55
25,IA,0,39013,"51782          ",-1252.15
25,IA,0,39013,"51782          ",-391.40
25,IA,0,39013,"51782          ",391.40
25,IA,0,39013,"51782          ",1252.15
25,IA,0,39013,"51782          ",1643.55
25,IA,0,39014,"50178          ",-2377.64
25,IA,0,39014,"50178          ",-2173.24
25,IA,0,39014,"50178          ",-204.40
25,IA,0,39014,"50178          ",204.40
25,IA,0,39014,"50178          ",2173.24
25,IA,0,39014,"50178          ",2377.64
25,IA,0,39015,"51686          ",-485.22
25,IA,0,39015,"51686          ",-284.47
25,IA,0,39015,"51686          ",-200.75
25,IA,0,39015,"51686          ",200.75
25,IA,0,39015,"51686          ",284.47
25,IA,0,39015,"51686          ",485.22
25,IA,0,39016,"51188          ",-1187.67
25,IA,0,39016,"51188          ",-985.86
25,IA,0,39016,"51188          ",-201.82
25,IA,0,39016,"51188          ",201.82
25,IA,0,39016,"51188          ",985.86
25,IA,0,39016,"51188          ",1187.67
25,IA,0,39017,"51947          ",-487.09
25,IA,0,39017,"51947          ",-390.60
25,IA,0,39017,"51947          ",-96.49
25,IA,0,39017,"51947          ",96.49
25,IA,0,39017,"51947          ",390.60
25,IA,0,39017,"51947          ",487.09
25,IA,0,39018,"52060          ",-3245.96
25,IA,0,39018,"52060          ",-1898.26
25,IA,0,39018,"52060          ",-1347.70
25,IA,0,39018,"52060          ",1347.70
25,IA,0,39018,"52060          ",1898.26
25,IA,0,39018,"52060          ",3245.96
25,IA,0,39019,"52200          ",-2743.11
25,IA,0,39019,"52200          ",-2608.69
25,IA,0,39019,"52200          ",-134.41
25,IA,0,39019,"52200          ",134.41
25,IA,0,39019,"52200          ",2608.69
25,IA,0,39019,"52200          ",2743.11
25,IA,0,39020,"52200          ",-2608.69
25,IA,0,39020,"52200          ",-2380.05
25,IA,0,39020,"52200          ",-228.65
25,IA,0,39020,"52200          ",228.65
25,IA,0,39020,"52200          ",2380.05
25,IA,0,39020,"52200          ",2608.69
25,IA,0,39021,"52200          ",-2380.05
25,IA,0,39021,"52200          ",-2218.69
25,IA,0,39021,"52200          ",-161.36
25,IA,0,39021,"52200          ",161.36
25,IA,0,39021,"52200          ",2218.69
25,IA,0,39021,"52200          ",2380.05
25,IA,0,39030,"51133          ",-395.02
25,IA,0,39030,"51133          ",-374.45
25,IA,0,39030,"51133          ",-20.56
25,IA,0,39030,"51133          ",20.56
25,IA,0,39030,"51133          ",374.45
25,IA,0,39030,"51133          ",395.02
25,IA,0,39031,"51224          ",-11052.89
25,IA,0,39031,"51224          ",-10278.98
25,IA,0,39031,"51224          ",-773.91
25,IA,0,39031,"51224          ",773.91
25,IA,0,39031,"51224          ",10278.98
25,IA,0,39031,"51224          ",11052.89
25,IA,0,39032,"50826          ",-3229.72
25,IA,0,39032,"50826          ",-2012.61
25,IA,0,39032,"50826          ",-1217.11
25,IA,0,39032,"50826          ",1217.11
25,IA,0,39032,"50826          ",2012.61
25,IA,0,39032,"50826          ",3229.72
25,IA,0,39034,"51723          ",-1719.82
25,IA,0,39034,"51723          ",-1226.33
25,IA,0,39034,"51723          ",-493.50
25,IA,0,39034,"51723          ",493.50
25,IA,0,39034,"51723          ",1226.33
25,IA,0,39034,"51723          ",1719.82
25,IA,0,39035,"51723          ",-1724.75
25,IA,0,39035,"51723          ",-908.78
25,IA,0,39035,"51723          ",-815.97
25,IA,0,39035,"51723          ",815.97
25,IA,0,39035,"51723          ",908.78
25,IA,0,39035,"51723          ",1724.75
25,IA,0,39036,"51723          ",-1724.75
25,IA,0,39036,"51723          ",-1050.49
25,IA,0,39036,"51723          ",-674.26
25,IA,0,39036,"51723          ",674.26
25,IA,0,39036,"51723          ",1050.49
25,IA,0,39036,"51723          ",1724.75
25,IA,0,39038,"50097          ",-237.68
25,IA,0,39038,"50097          ",-186.74
25,IA,0,39038,"50097          ",-50.94
25,IA,0,39038,"50097          ",50.94
25,IA,0,39038,"50097          ",186.74
25,IA,0,39038,"50097          ",237.68
25,IA,0,39039,"50097          ",-186.74
25,IA,0,39039,"50097          ",-135.80
25,IA,0,39039,"50097          ",-50.94
25,IA,0,39039,"50097          ",50.94
25,IA,0,39039,"50097          ",135.80
25,IA,0,39039,"50097          ",186.74
25,IA,0,39040,"52450          ",-3497.77
25,IA,0,39040,"52450          ",-2888.36
25,IA,0,39040,"52450          ",-609.42
25,IA,0,39040,"52450          ",609.42
25,IA,0,39040,"52450          ",2888.36
25,IA,0,39040,"52450          ",3497.77
25,IA,0,39041,"50102          ",-1063.88
25,IA,0,39041,"50102          ",-865.34
25,IA,0,39041,"50102          ",-198.54
25,IA,0,39041,"50102          ",198.54
25,IA,0,39041,"50102          ",865.34
25,IA,0,39041,"50102          ",1063.88
25,IA,0,39042,"50583          ",-302.12
25,IA,0,39042,"50583          ",-152.76
25,IA,0,39042,"50583          ",-149.36
25,IA,0,39042,"50583          ",149.36
25,IA,0,39042,"50583          ",152.76
25,IA,0,39042,"50583          ",302.12
25,IA,0,39043,"52530          ",-8776.48
25,IA,0,39043,"52530          ",-4715.79
25,IA,0,39043,"52530          ",-4060.69
25,IA,0,39043,"52530          ",4060.69
25,IA,0,39043,"52530          ",4715.79
25,IA,0,39043,"52530          ",8776.48
25,IA,0,39044,"52039          ",-1346.80
25,IA,0,39044,"52039          ",-1012.90
25,IA,0,39044,"52039          ",-333.90
25,IA,0,39044,"52039          ",333.90
25,IA,0,39044,"52039          ",1012.90
25,IA,0,39044,"52039          ",1346.80
25,IA,0,39045,"50227          ",-1967.25
25,IA,0,39045,"50227          ",-1948.43
25,IA,0,39045,"50227          ",-18.82
25,IA,0,39045,"50227          ",18.82
25,IA,0,39045,"50227          ",1948.43
25,IA,0,39045,"50227          ",1967.25
25,IA,0,39046,"52487          ",-6749.80
25,IA,0,39046,"52487          ",-5014.03
25,IA,0,39046,"52487          ",-1735.76
25,IA,0,39046,"52487          ",1735.76
25,IA,0,39046,"52487          ",5014.03
25,IA,0,39046,"52487          ",6749.80
25,IA,0,39047,"50223          ",-309.17
25,IA,0,39047,"50223          ",-288.02
25,IA,0,39047,"50223          ",-21.14
25,IA,0,39047,"50223          ",21.14
25,IA,0,39047,"50223          ",288.02
25,IA,0,39047,"50223          ",309.17
25,IA,0,39048,"50223          ",-288.02
25,IA,0,39048,"50223          ",-241.42
25,IA,0,39048,"50223          ",-46.61
25,IA,0,39048,"50223          ",46.61
25,IA,0,39048,"50223          ",241.42
25,IA,0,39048,"50223          ",288.02
25,IA,0,39050,"51244          ",-6161.95
25,IA,0,39050,"51244          ",-4679.70
25,IA,0,39050,"51244          ",-1482.25
25,IA,0,39050,"51244          ",1482.25
25,IA,0,39050,"51244          ",4679.70
25,IA,0,39050,"51244          ",6161.95
25,IA,0,39051,"50884          ",-5510.49
25,IA,0,39051,"50884          ",-4613.85
25,IA,0,39051,"50884          ",-896.64
25,IA,0,39051,"50884          ",896.64
25,IA,0,39051,"50884          ",4613.85
25,IA,0,39051,"50884          ",5510.49
25,IA,0,39052,"52636          ",-889.97
25,IA,0,39052,"52636          ",-589.66
25,IA,0,39052,"52636          ",-300.30
25,IA,0,39052,"52636          ",300.30
25,IA,0,39052,"52636          ",589.66
25,IA,0,39052,"52636          ",889.97
25,IA,0,39053,"50059          ",-3238.54
25,IA,0,39053,"50059          ",-2958.31
25,IA,0,39053,"50059          ",-280.22
25,IA,0,39053,"50059          ",280.22
25,IA,0,39053,"50059          ",2958.31
25,IA,0,39053,"50059          ",3238.54
25,IA,0,39054,"50161          ",-685.15
25,IA,0,39054,"50161          ",-514.74
25,IA,0,39054,"50161          ",-170.40
25,IA,0,39054,"50161          ",170.40
25,IA,0,39054,"50161          ",514.74
25,IA,0,39054,"50161          ",685.15
25,IA,0,39055,"52340          ",-167.78
25,IA,0,39055,"52340          ",-100.04
25,IA,0,39055,"52340          ",-67.74
25,IA,0,39055,"52340          ",67.74
25,IA,0,39055,"52340          ",100.04
25,IA,0,39055,"52340          ",167.78
25,IA,0,39056,"50603          ",-1180.13
25,IA,0,39056,"50603          ",-1004.99
25,IA,0,39056,"50603          ",-175.15
25,IA,0,39056,"50603          ",175.15
25,IA,0,39056,"50603          ",1004.99
25,IA,0,39056,"50603          ",1180.13
25,IA,0,39057,"50422          ",-914.72
25,IA,0,39057,"50422          ",-620.22
25,IA,0,39057,"50422          ",-294.50
25,IA,0,39057,"50422          ",294.50
25,IA,0,39057,"50422          ",620.22
25,IA,0,39057,"50422          ",914.72
25,IA,0,39058,"50102          ",-1960.94
25,IA,0,39058,"50102          ",-1691.04
25,IA,0,39058,"50102          ",-269.90
25,IA,0,39058,"50102          ",269.90
25,IA,0,39058,"50102          ",1691.04
25,IA,0,39058,"50102          ",1960.94
25,IA,0,39059,"52109          ",-1050.85
25,IA,0,39059,"52109          ",-1026.90
25,IA,0,39059,"52109          ",-23.95
25,IA,0,39059,"52109          ",23.95
25,IA,0,39059,"52109          ",1026.90
25,IA,0,39059,"52109          ",1050.85
25,IA,0,39060,"51257          ",-2532.53
25,IA,0,39060,"51257          ",-2117.05
25,IA,0,39060,"51257          ",-415.48
25,IA,0,39060,"51257          ",415.48
25,IA,0,39060,"51257          ",2117.05
25,IA,0,39060,"51257          ",2532.53
25,IA,0,39061,"50614          ",-6147.30
25,IA,0,39061,"50614          ",-4862.39
25,IA,0,39061,"50614          ",-1284.91
25,IA,0,39061,"50614          ",1284.91
25,IA,0,39061,"50614          ",4862.39
25,IA,0,39061,"50614          ",6147.30
25,IA,0,39063,"50614          ",-6399.44
25,IA,0,39063,"50614          ",-4862.70
25,IA,0,39063,"50614          ",-1536.75
25,IA,0,39063,"50614          ",1536.75
25,IA,0,39063,"50614          ",4862.70
25,IA,0,39063,"50614          ",6399.44
25,IA,0,39064,"51407          ",-3022.21
25,IA,0,39064,"51407          ",-1970.66
25,IA,0,39064,"51407          ",-1051.54
25,IA,0,39064,"51407          ",1051.54
25,IA,0,39064,"51407          ",1970.66
25,IA,0,39064,"51407          ",3022.21
25,IA,0,39065,"52739          ",-112.34
25,IA,0,39065,"52739          ",-110.64
25,IA,0,39065,"52739          ",-1.70
25,IA,0,39065,"52739          ",1.70
25,IA,0,39065,"52739          ",110.64
25,IA,0,39065,"52739          ",112.34
25,IA,0,39066,"50462          ",-136.69
25,IA,0,39066,"50462          ",-98.89
25,IA,0,39066,"50462          ",-37.79
25,IA,0,39066,"50462          ",37.79
25,IA,0,39066,"50462          ",98.89
25,IA,0,39066,"50462          ",136.69
25,IA,0,39067,"52115          ",-3298.07
25,IA,0,39067,"52115          ",-2080.11
25,IA,0,39067,"52115          ",-1217.96
25,IA,0,39067,"52115          ",1217.96
25,IA,0,39067,"52115          ",2080.11
25,IA,0,39067,"52115          ",3298.07
25,IA,0,39068,"52087          ",-630.62
25,IA,0,39068,"52087          ",-532.75
25,IA,0,39068,"52087          ",-97.86
25,IA,0,39068,"52087          ",97.86
25,IA,0,39068,"52087          ",532.75
25,IA,0,39068,"52087          ",630.62
25,IA,0,39069,"51846          ",-798.04
25,IA,0,39069,"51846          ",-679.00
25,IA,0,39069,"51846          ",-119.03
25,IA,0,39069,"51846          ",119.03
25,IA,0,39069,"51846          ",679.00
25,IA,0,39069,"51846          ",798.04
25,IA,0,39070,"51846          ",-1078.02
25,IA,0,39070,"51846          ",1078.02
25,IA,0,39071,"51133          ",-374.45
25,IA,0,39071,"51133          ",-302.51
25,IA,0,39071,"51133          ",-71.95
25,IA,0,39071,"51133          ",71.95
25,IA,0,39071,"51133          ",302.51
25,IA,0,39071,"51133          ",374.45
25,IA,0,39072,"50361          ",-535.69
25,IA,0,39072,"50361          ",-315.97
25,IA,0,39072,"50361          ",-219.72
25,IA,0,39072,"50361          ",219.72
25,IA,0,39072,"50361          ",315.97
25,IA,0,39072,"50361          ",535.69
25,IA,0,39073,"51723          ",-1602.56
25,IA,0,39073,"51723          ",-1465.78
25,IA,0,39073,"51723          ",-136.79
25,IA,0,39073,"51723          ",136.79
25,IA,0,39073,"51723          ",1465.78
25,IA,0,39073,"51723          ",1602.56
25,IA,0,39074,"51723          ",-1602.62
25,IA,0,39074,"51723          ",-982.13
25,IA,0,39074,"51723          ",-620.49
25,IA,0,39074,"51723          ",620.49
25,IA,0,39074,"51723          ",982.13
25,IA,0,39074,"51723          ",1602.62
25,IA,0,39075,"51848          ",-2682.85
25,IA,0,39075,"51848          ",-1689.82
25,IA,0,39075,"51848          ",-993.03
25,IA,0,39075,"51848          ",993.03
25,IA,0,39075,"51848          ",1689.82
25,IA,0,39075,"51848          ",2682.85
25,IA,0,39077,"52061          ",-1823.68
25,IA,0,39077,"52061          ",-1465.31
25,IA,0,39077,"52061          ",-358.36
25,IA,0,39077,"52061          ",358.36
25,IA,0,39077,"52061          ",1465.31
25,IA,0,39077,"52061          ",1823.68
25,IA,0,39078,"50570          ",-224.79
25,IA,0,39078,"50570          ",224.79
25,IA,0,39079,"52048          ",-3412.14
25,IA,0,39079,"52048          ",-2832.71
25,IA,0,39079,"52048          ",-579.43
25,IA,0,39079,"52048          ",579.43
25,IA,0,39079,"52048          ",2832.71
25,IA,0,39079,"52048          ",3412.14
25,IA,0,39081,"50515          ",-3143.58
25,IA,0,39081,"50515          ",-2211.28
25,IA,0,39081,"50515          ",-932.30
25,IA,0,39081,"50515          ",932.30
25,IA,0,39081,"50515          ",2211.28
25,IA,0,39081,"50515          ",3143.58
25,IA,0,39083,"51403          ",-250.94
25,IA,0,39083,"51403          ",-199.12
25,IA,0,39083,"51403          ",-51.82
25,IA,0,39083,"51403          ",51.82
25,IA,0,39083,"51403          ",199.12
25,IA,0,39083,"51403          ",250.94
25,IA,0,39084,"50462          ",-136.69
25,IA,0,39084,"50462          ",-130.99
25,IA,0,39084,"50462          ",-5.70
25,IA,0,39084,"50462          ",5.70
25,IA,0,39084,"50462          ",130.99
25,IA,0,39084,"50462          ",136.69
25,IA,0,39085,"50298          ",-5651.58
25,IA,0,39085,"50298          ",-4752.13
25,IA,0,39085,"50298          ",-899.45
25,IA,0,39085,"50298          ",899.45
25,IA,0,39085,"50298          ",4752.13
25,IA,0,39085,"50298          ",5651.58
25,IA,0,39087,"51648          ",-5011.46
25,IA,0,39087,"51648          ",-2170.85
25,IA,0,39087,"51648          ",-1773.11
25,IA,0,39087,"51648          ",-1067.51
25,IA,0,39087,"51648          ",1067.51
25,IA,0,39087,"51648          ",1773.11
25,IA,0,39087,"51648          ",2170.85
25,IA,0,39087,"51648          ",5011.46
25,IA,0,39088,"50614          ",-6323.86
25,IA,0,39088,"50614          ",-4887.79
25,IA,0,39088,"50614          ",-1436.07
25,IA,0,39088,"50614          ",1436.07
25,IA,0,39088,"50614          ",4887.79
25,IA,0,39088,"50614          ",6323.86
25,IA,0,39089,"51996          ",-7693.31
25,IA,0,39089,"51996          ",-6865.93
25,IA,0,39089,"51996          ",-827.38
25,IA,0,39089,"51996          ",827.38
25,IA,0,39089,"51996          ",6865.93
25,IA,0,39089,"51996          ",7693.31
25,IA,0,39090,"50298          ",-4752.13
25,IA,0,39090,"50298          ",-3882.55
25,IA,0,39090,"50298          ",-869.58
25,IA,0,39090,"50298          ",869.58
25,IA,0,39090,"50298          ",3882.55
25,IA,0,39090,"50298          ",4752.13
25,IA,0,39091,"50298          ",-3882.55
25,IA,0,39091,"50298          ",-3013.14
25,IA,0,39091,"50298          ",-869.40
25,IA,0,39091,"50298          ",869.40
25,IA,0,39091,"50298          ",3013.14
25,IA,0,39091,"50298          ",3882.55
25,IA,0,39093,"51996          ",-7916.86
25,IA,0,39093,"51996          ",-7022.39
25,IA,0,39093,"51996          ",-894.47
25,IA,0,39093,"51996          ",894.47
25,IA,0,39093,"51996          ",7022.39
25,IA,0,39093,"51996          ",7916.86
25,IA,0,39094,"50298          ",-3013.14
25,IA,0,39094,"50298          ",-2128.63
25,IA,0,39094,"50298          ",-884.52
25,IA,0,39094,"50298          ",884.52
25,IA,0,39094,"50298          ",2128.63
25,IA,0,39094,"50298          ",3013.14
25,IA,0,39095,"50133          ",-1225.61
25,IA,0,39095,"50133          ",-1012.50
25,IA,0,39095,"50133          ",-213.11
25,IA,0,39095,"50133          ",213.11
25,IA,0,39095,"50133          ",1012.50
25,IA,0,39095,"50133          ",1225.61
25,IA,0,39096,"50133          ",-1324.54
25,IA,0,39096,"50133          ",-1012.41
25,IA,0,39096,"50133          ",-312.14
25,IA,0,39096,"50133          ",312.14
25,IA,0,39096,"50133          ",1012.41
25,IA,0,39096,"50133          ",1324.54
25,IA,0,39097,"52739          ",-110.64
25,IA,0,39097,"52739          ",-104.68
25,IA,0,39097,"52739          ",-5.96
25,IA,0,39097,"52739          ",5.96
25,IA,0,39097,"52739          ",104.68
25,IA,0,39097,"52739          ",110.64
25,IA,0,39098,"51471          ",-223.21
25,IA,0,39098,"51471          ",-138.49
25,IA,0,39098,"51471          ",-84.72
25,IA,0,39098,"51471          ",84.72
25,IA,0,39098,"51471          ",138.49
25,IA,0,39098,"51471          ",223.21
25,IA,0,39105,"52062          ",-428.44
25,IA,0,39105,"52062          ",-245.44
25,IA,0,39105,"52062          ",-183.00
25,IA,0,39105,"52062          ",183.00
25,IA,0,39105,"52062          ",245.44
25,IA,0,39105,"52062          ",428.44
25,IA,0,39106,"51742          ",-2354.18
25,IA,0,39106,"51742          ",-1747.36
25,IA,0,39106,"51742          ",-606.81
25,IA,0,39106,"51742          ",606.81
25,IA,0,39106,"51742          ",1747.36
25,IA,0,39106,"51742          ",2354.18
25,IA,0,39107,"52208          ",-2211.75
25,IA,0,39107,"52208          ",-1377.02
25,IA,0,39107,"52208          ",-834.74
25,IA,0,39107,"52208          ",834.74
25,IA,0,39107,"52208          ",1377.02
25,IA,0,39107,"52208          ",2211.75
25,IA,0,39108,"51126          ",-126.57
25,IA,0,39108,"51126          ",-111.37
25,IA,0,39108,"51126          ",-15.20
25,IA,0,39108,"51126          ",15.20
25,IA,0,39108,"51126          ",111.37
25,IA,0,39108,"51126          ",126.57
25,IA,0,39109,"52626          ",-1378.99
25,IA,0,39109,"52626          ",-1105.48
25,IA,0,39109,"52626          ",-273.51
25,IA,0,39109,"52626          ",273.51
25,IA,0,39109,"52626          ",1105.48
25,IA,0,39109,"52626          ",1378.99
25,IA,0,39110,"52591          ",-5812.30
25,IA,0,39110,"52591          ",-3782.03
25,IA,0,39110,"52591          ",-2030.27
25,IA,0,39110,"52591          ",2030.27
25,IA,0,39110,"52591          ",3782.03
25,IA,0,39110,"52591          ",5812.30
25,IA,0,39111,"50096          ",-914.44
25,IA,0,39111,"50096          ",-539.24
25,IA,0,39111,"50096          ",-375.20
25,IA,0,39111,"50096          ",375.20
25,IA,0,39111,"50096          ",539.24
25,IA,0,39111,"50096          ",914.44
25,IA,0,39112,"50165          ",-1166.65
25,IA,0,39112,"50165          ",-1083.28
25,IA,0,39112,"50165          ",-83.37
25,IA,0,39112,"50165          ",83.37
25,IA,0,39112,"50165          ",1083.28
25,IA,0,39112,"50165          ",1166.65
25,IA,0,39113,"50165          ",-1229.08
25,IA,0,39113,"50165          ",-635.35
25,IA,0,39113,"50165          ",-593.73
25,IA,0,39113,"50165          ",593.73
25,IA,0,39113,"50165          ",635.35
25,IA,0,39113,"50165          ",1229.08
25,IA,0,39114,"52065          ",-2376.31
25,IA,0,39114,"52065          ",-1626.95
25,IA,0,39114,"52065          ",-749.36
25,IA,0,39114,"52065          ",749.36
25,IA,0,39114,"52065          ",1626.95
25,IA,0,39114,"52065          ",2376.31
25,IA,0,39117,"50251          ",-3169.07
25,IA,0,39117,"50251          ",-3090.50
25,IA,0,39117,"50251          ",-78.57
25,IA,0,39117,"50251          ",78.57
25,IA,0,39117,"50251          ",3090.50
25,IA,0,39117,"50251          ",3169.07
25,IA,0,39118,"51471          ",-216.69
25,IA,0,39118,"51471          ",-173.51
25,IA,0,39118,"51471          ",-43.18
25,IA,0,39118,"51471          ",43.18
25,IA,0,39118,"51471          ",173.51
25,IA,0,39118,"51471          ",216.69
25,IA,0,39119,"51471          ",-216.69
25,IA,0,39119,"51471          ",-141.74
25,IA,0,39119,"51471          ",-74.95
25,IA,0,39119,"51471          ",74.95
25,IA,0,39119,"51471          ",141.74
25,IA,0,39119,"51471          ",216.69
25,IA,0,39120,"51126          ",-72.01
25,IA,0,39120,"51126          ",-66.19
25,IA,0,39120,"51126          ",-5.82
25,IA,0,39120,"51126          ",5.82
25,IA,0,39120,"51126          ",66.19
25,IA,0,39120,"51126          ",72.01
25,IA,0,39121,"51133          ",-395.02
25,IA,0,39121,"51133          ",-248.16
25,IA,0,39121,"51133          ",-146.86
25,IA,0,39121,"51133          ",146.86
25,IA,0,39121,"51133          ",248.16
25,IA,0,39121,"51133          ",395.02
25,IA,0,39122,"51133          ",-417.05
25,IA,0,39122,"51133          ",-417.03
25,IA,0,39122,"51133          ",417.03
25,IA,0,39122,"51133          ",417.05
25,IA,0,39123,"50957          ",-724.13
25,IA,0,39123,"50957          ",-519.42
25,IA,0,39123,"50957          ",-204.71
25,IA,0,39123,"50957          ",204.71
25,IA,0,39123,"50957          ",519.42
25,IA,0,39123,"50957          ",724.13
25,IA,0,39124,"51363          ",-2387.56
25,IA,0,39124,"51363          ",-1251.94
25,IA,0,39124,"51363          ",-1135.62
25,IA,0,39124,"51363          ",1135.62
25,IA,0,39124,"51363          ",1251.94
25,IA,0,39124,"51363          ",2387.56
25,IA,0,39126,"52111          ",-710.38
25,IA,0,39126,"52111          ",-515.24
25,IA,0,39126,"52111          ",-195.14
25,IA,0,39126,"52111          ",195.14
25,IA,0,39126,"52111          ",515.24
25,IA,0,39126,"52111          ",710.38
25,IA,0,39127,"52241          ",-4902.45
25,IA,0,39127,"52241          ",-3905.33
25,IA,0,39127,"52241          ",-997.12
25,IA,0,39127,"52241          ",997.12
25,IA,0,39127,"52241          ",3905.33
25,IA,0,39127,"52241          ",4902.45
25,IA,0,39129,"51723          ",-1050.49
25,IA,0,39129,"51723          ",-732.89
25,IA,0,39129,"51723          ",-317.60
25,IA,0,39129,"51723          ",317.60
25,IA,0,39129,"51723          ",732.89
25,IA,0,39129,"51723          ",1050.49
25,IA,0,39130,"51723          ",-737.81
25,IA,0,39130,"51723          ",-732.89
25,IA,0,39130,"51723          ",-317.60
25,IA,0,39130,"51723          ",-312.68
25,IA,0,39130,"51723          ",312.68
25,IA,0,39130,"51723          ",317.60
25,IA,0,39130,"51723          ",732.89
25,IA,0,39130,"51723          ",737.81
25,IA,0,39132,"51657          ",-664.31
25,IA,0,39132,"51657          ",-487.92
25,IA,0,39132,"51657          ",-176.39
25,IA,0,39132,"51657          ",176.39
25,IA,0,39132,"51657          ",487.92
25,IA,0,39132,"51657          ",664.31
25,IA,0,39133,"52167          ",-2976.27
25,IA,0,39133,"52167          ",-1596.23
25,IA,0,39133,"52167          ",-1380.04
25,IA,0,39133,"52167          ",1380.04
25,IA,0,39133,"52167          ",1596.23
25,IA,0,39133,"52167          ",2976.27
25,IA,0,39135,"50344          ",-1649.14
25,IA,0,39135,"50344          ",-932.38
25,IA,0,39135,"50344          ",-716.75
25,IA,0,39135,"50344          ",716.75
25,IA,0,39135,"50344          ",932.38
25,IA,0,39135,"50344          ",1649.14
25,IA,0,39136,"51592          ",-1016.40
25,IA,0,39136,"51592          ",-833.60
25,IA,0,39136,"51592          ",-182.81
25,IA,0,39136,"51592          ",182.81
25,IA,0,39136,"51592          ",833.60
25,IA,0,39136,"51592          ",1016.40
25,IA,0,39137,"50344          ",-932.38
25,IA,0,39137,"50344          ",-634.25
25,IA,0,39137,"50344          ",-298.13
25,IA,0,39137,"50344          ",298.13
25,IA,0,39137,"50344          ",634.25
25,IA,0,39137,"50344          ",932.38
25,IA,0,39139,"51421          ",-515.96
25,IA,0,39139,"51421          ",-272.52
25,IA,0,39139,"51421          ",-243.44
25,IA,0,39139,"51421          ",243.44
25,IA,0,39139,"51421          ",272.52
25,IA,0,39139,"51421          ",515.96
25,IA,0,39140,"50766          ",-5125.00
25,IA,0,39140,"50766          ",-4343.53
25,IA,0,39140,"50766          ",-781.56
25,IA,0,39140,"50766          ",781.56
25,IA,0,39140,"50766          ",4343.53
25,IA,0,39140,"50766          ",5125.00
25,IA,0,39141,"52196          ",-790.05
25,IA,0,39141,"52196          ",-464.74
25,IA,0,39141,"52196          ",-325.32
25,IA,0,39141,"52196          ",325.32
25,IA,0,39141,"52196          ",464.74
25,IA,0,39141,"52196          ",790.05
25,IA,0,39142,"50164          ",-929.52
25,IA,0,39142,"50164          ",-525.64
25,IA,0,39142,"50164          ",-403.88
25,IA,0,39142,"50164          ",403.88
25,IA,0,39142,"50164          ",525.64
25,IA,0,39142,"50164          ",929.52
25,IA,0,39143,"50447          ",-2405.22
25,IA,0,39143,"50447          ",-1776.49
25,IA,0,39143,"50447          ",-628.73
25,IA,0,39143,"50447          ",628.73
25,IA,0,39143,"50447          ",1776.49
25,IA,0,39143,"50447          ",2405.22
25,IA,0,39144,"52744          ",-31619.18
25,IA,0,39144,"52744          ",-19743.74
25,IA,0,39144,"52744          ",-11875.43
25,IA,0,39144,"52744          ",11875.43
25,IA,0,39144,"52744          ",19743.74
25,IA,0,39144,"52744          ",31619.18
25,IA,0,39146,"50570          ",-2442.06
25,IA,0,39146,"50570          ",-2122.77
25,IA,0,39146,"50570          ",-319.29
25,IA,0,39146,"50570          ",319.29
25,IA,0,39146,"50570          ",2122.77
25,IA,0,39146,"50570          ",2442.06
25,IA,0,39147,"50570          ",-2122.77
25,IA,0,39147,"50570          ",-1516.38
